core	gpu	HostToDevice	DeviceToHost
0	0	0.063139	0.122543
0	1	0.071559	0.116898
0	2	0.057980	0.110604
0	3	0.058489	0.105744
1	0	0.042033	0.058334
1	1	0.042092	0.058720
1	2	0.041670	0.059084
1	3	0.041614	0.059154
2	0	0.041925	0.058824
2	1	0.042471	0.058848
2	2	0.041491	0.059130
2	3	0.041635	0.059122
3	0	0.041970	0.058897
3	1	0.041981	0.058749
3	2	0.041486	0.059271
3	3	0.041615	0.059365
4	0	0.041959	0.059038
4	1	0.041903	0.059008
4	2	0.041526	0.059562
4	3	0.041676	0.059490
5	0	0.042001	0.058936
5	1	0.042052	0.059350
5	2	0.041565	0.059469
5	3	0.041763	0.059514
6	0	0.042020	0.059024
6	1	0.042002	0.059063
6	2	0.041558	0.059526
6	3	0.041731	0.059654
7	0	0.041927	0.059390
7	1	0.042058	0.059200
7	2	0.041603	0.059821
7	3	0.041765	0.059772
8	0	0.043306	0.059673
8	1	0.043400	0.059937
8	2	0.043125	0.060286
8	3	0.043071	0.060248
9	0	0.043251	0.059932
9	1	0.043146	0.060003
9	2	0.043184	0.060163
9	3	0.043145	0.059950
10	0	0.043171	0.060113
10	1	0.043385	0.059934
10	2	0.042852	0.060387
10	3	0.043246	0.060552
11	0	0.043317	0.060120
11	1	0.043543	0.060118
11	2	0.043305	0.060275
11	3	0.043426	0.060504
12	0	0.043517	0.060154
12	1	0.043301	0.060150
12	2	0.042821	0.060599
12	3	0.043306	0.060635
13	0	0.043358	0.060195
13	1	0.043510	0.060296
13	2	0.043279	0.060440
13	3	0.043171	0.060706
14	0	0.043369	0.060319
14	1	0.043435	0.060371
14	2	0.043246	0.060867
14	3	0.043302	0.060794
15	0	0.043541	0.060691
15	1	0.043535	0.060480
15	2	0.043056	0.061098
15	3	0.043246	0.060991
16	0	0.044098	0.060527
16	1	0.043774	0.060819
16	2	0.043682	0.061347
16	3	0.043864	0.061046
17	0	0.043925	0.060687
17	1	0.043814	0.061032
17	2	0.043440	0.061228
17	3	0.043765	0.061500
18	0	0.043878	0.060679
18	1	0.043979	0.060965
18	2	0.043787	0.061478
18	3	0.043514	0.061254
19	0	0.044054	0.060865
19	1	0.044027	0.061179
19	2	0.043612	0.061749
19	3	0.043960	0.061414
20	0	0.043933	0.060904
20	1	0.044241	0.061407
20	2	0.043741	0.061675
20	3	0.043907	0.061785
21	0	0.043941	0.061516
21	1	0.044049	0.061418
21	2	0.043439	0.061661
21	3	0.043972	0.061881
22	0	0.044088	0.061225
22	1	0.044477	0.061233
22	2	0.043716	0.061939
22	3	0.043946	0.061925
23	0	0.043807	0.061021
23	1	0.044194	0.061487
23	2	0.043544	0.061920
23	3	0.044048	0.061977
24	0	0.044550	0.061353
24	1	0.044243	0.061192
24	2	0.044155	0.061740
24	3	0.043968	0.061900
25	0	0.044257	0.061698
25	1	0.044294	0.061638
25	2	0.043785	0.062008
25	3	0.044142	0.062156
26	0	0.044401	0.061552
26	1	0.044423	0.061749
26	2	0.043524	0.061927
26	3	0.044219	0.062211
27	0	0.044335	0.061609
27	1	0.044277	0.061860
27	2	0.044196	0.062368
27	3	0.044259	0.062550
28	0	0.044268	0.062622
28	1	0.044381	0.062523
28	2	0.043463	0.063341
28	3	0.044129	0.063525
29	0	0.044341	0.061906
29	1	0.044404	0.061841
29	2	0.043676	0.062207
29	3	0.044187	0.062415
30	0	0.044382	0.062061
30	1	0.044163	0.061863
30	2	0.043859	0.062544
30	3	0.044156	0.062773
31	0	0.044452	0.062010
31	1	0.044435	0.062040
31	2	0.044078	0.062328
31	3	0.044211	0.062616
32	0	0.043538	0.061891
32	1	0.043595	0.062182
32	2	0.042950	0.062760
32	3	0.043340	0.062681
33	0	0.043536	0.062163
33	1	0.043547	0.062037
33	2	0.043380	0.062383
33	3	0.043172	0.062634
34	0	0.043552	0.062056
34	1	0.043619	0.062454
34	2	0.043284	0.062229
34	3	0.043291	0.062364
35	0	0.043617	0.061920
35	1	0.043603	0.062192
35	2	0.043338	0.062413
35	3	0.043347	0.062813
36	0	0.043605	0.062251
36	1	0.043622	0.062165
36	2	0.043197	0.062597
36	3	0.043325	0.062756
37	0	0.043636	0.062227
37	1	0.043604	0.061987
37	2	0.043068	0.062756
37	3	0.043359	0.062844
38	0	0.043610	0.062310
38	1	0.043603	0.062122
38	2	0.043274	0.062936
38	3	0.043357	0.062860
39	0	0.043644	0.062362
39	1	0.043600	0.062438
39	2	0.043015	0.062904
39	3	0.043311	0.063027
40	0	0.043410	0.062343
40	1	0.043378	0.062263
40	2	0.043023	0.062876
40	3	0.042990	0.063158
41	0	0.043475	0.062335
41	1	0.043203	0.062576
41	2	0.042950	0.063202
41	3	0.043200	0.063344
42	0	0.043064	0.062267
42	1	0.043148	0.062693
42	2	0.042668	0.063109
42	3	0.042805	0.063136
43	0	0.043359	0.062679
43	1	0.043550	0.062705
43	2	0.043014	0.063209
43	3	0.043050	0.063328
44	0	0.043252	0.062494
44	1	0.043337	0.062431
44	2	0.044286	0.064230
44	3	0.043159	0.062923
45	0	0.043341	0.062883
45	1	0.043424	0.062703
45	2	0.043125	0.063402
45	3	0.043175	0.063391
46	0	0.043207	0.062659
46	1	0.043296	0.062875
46	2	0.042577	0.063545
46	3	0.043091	0.063759
47	0	0.043306	0.063383
47	1	0.043380	0.062957
47	2	0.042862	0.063280
47	3	0.042926	0.063302
48	0	0.043814	0.062956
48	1	0.043675	0.063061
48	2	0.043080	0.063589
48	3	0.043098	0.063847
49	0	0.043679	0.063096
49	1	0.043716	0.063302
49	2	0.043313	0.063753
49	3	0.043333	0.063559
50	0	0.043549	0.063110
50	1	0.043703	0.062906
50	2	0.043175	0.065024
50	3	0.043487	0.063835
51	0	0.043769	0.063355
51	1	0.043778	0.063140
51	2	0.043276	0.063618
51	3	0.043516	0.063870
52	0	0.045147	0.064398
52	1	0.043686	0.063046
52	2	0.043295	0.063592
52	3	0.043325	0.063961
53	0	0.043731	0.063273
53	1	0.043772	0.063179
53	2	0.043503	0.063696
53	3	0.043363	0.063827
54	0	0.043764	0.063206
54	1	0.043856	0.063170
54	2	0.043028	0.063921
54	3	0.043517	0.064153
55	0	0.043774	0.063346
55	1	0.043797	0.063215
55	2	0.043361	0.065082
55	3	0.043514	0.064087
56	0	0.043793	0.063477
56	1	0.044227	0.063497
56	2	0.043453	0.064206
56	3	0.043513	0.063961
57	0	0.043637	0.063529
57	1	0.043779	0.063708
57	2	0.043208	0.063876
57	3	0.043506	0.064231
58	0	0.043761	0.063409
58	1	0.043789	0.063401
58	2	0.043278	0.064167
58	3	0.043543	0.064008
59	0	0.043802	0.063873
59	1	0.044286	0.063392
59	2	0.043539	0.064105
59	3	0.043585	0.064518
60	0	0.043752	0.063392
60	1	0.043772	0.063889
60	2	0.043245	0.064314
60	3	0.043521	0.064343
61	0	0.043735	0.063599
61	1	0.043763	0.063774
61	2	0.043553	0.064473
61	3	0.043287	0.064400
62	0	0.043810	0.063974
62	1	0.043766	0.064054
62	2	0.043508	0.064641
62	3	0.043437	0.064558
63	0	0.043816	0.063623
63	1	0.043793	0.063647
63	2	0.043293	0.064454
63	3	0.043411	0.064528
64	0	0.045884	0.063874
64	1	0.045973	0.063835
64	2	0.046332	0.064987
64	3	0.046589	0.064546
65	0	0.046480	0.064062
65	1	0.046375	0.064371
65	2	0.046596	0.064455
65	3	0.046649	0.064788
66	0	0.046293	0.064214
66	1	0.046532	0.064251
66	2	0.046616	0.064389
66	3	0.046742	0.064784
67	0	0.046267	0.064402
67	1	0.046506	0.064530
67	2	0.046770	0.064709
67	3	0.046633	0.064649
68	0	0.046106	0.064173
68	1	0.046249	0.064364
68	2	0.046452	0.064808
68	3	0.046745	0.064457
69	0	0.046299	0.064415
69	1	0.045949	0.064479
69	2	0.046706	0.064828
69	3	0.046700	0.065149
70	0	0.043500	0.064484
70	1	0.046253	0.064740
70	2	0.046781	0.065274
70	3	0.046718	0.064883
71	0	0.045125	0.064414
71	1	0.046445	0.064898
71	2	0.046708	0.064756
71	3	0.046706	0.065254
72	0	0.046394	0.064681
72	1	0.046543	0.064481
72	2	0.046784	0.064602
72	3	0.046806	0.064700
73	0	0.046179	0.064353
73	1	0.046473	0.064728
73	2	0.046809	0.065081
73	3	0.046781	0.065107
74	0	0.044598	0.064772
74	1	0.046158	0.064691
74	2	0.046813	0.064790
74	3	0.046759	0.065112
75	0	0.046782	0.064586
75	1	0.045305	0.064732
75	2	0.046848	0.065064
75	3	0.046747	0.065208
