core	gpu	HostToDevice	DeviceToHost
0	0	9.993298	9.926419
0	1	10.003225	9.983906
0	2	9.999772	9.922651
0	3	10.011958	9.982074
1	0	9.916443	9.915466
1	1	9.919874	9.956657
1	2	9.924953	9.895185
1	3	9.941264	9.978250
2	0	9.922214	9.853911
2	1	9.921759	9.902692
2	2	9.920853	9.834082
2	3	9.933432	9.908422
3	0	9.930258	9.849697
3	1	9.931110	9.898259
3	2	9.928789	9.825030
3	3	9.950247	9.906103
4	0	9.863161	9.801009
4	1	9.863586	9.840564
4	2	9.865021	9.767649
4	3	9.875581	9.846242
5	0	9.860199	9.790553
5	1	9.870360	9.829930
5	2	9.872353	9.762384
5	3	9.891866	9.836191
6	0	9.798779	9.733038
6	1	9.794106	9.760672
6	2	9.797045	9.692997
6	3	9.808432	9.773429
7	0	9.808692	9.724138
7	1	9.806372	9.762270
7	2	9.802095	9.688835
7	3	9.823456	9.775834
8	0	9.950700	9.892000
8	1	9.956080	9.933447
8	2	9.954112	9.872627
8	3	9.974665	9.941440
9	0	9.953452	9.876242
9	1	9.959008	9.928257
9	2	9.958237	9.865145
9	3	9.978217	9.933981
10	0	9.877850	9.821110
10	1	9.879171	9.862957
10	2	9.872973	9.790889
10	3	9.891359	9.867418
11	0	9.883532	9.809984
11	1	9.887367	9.852755
11	2	9.888024	9.786223
11	3	9.905956	9.863780
12	0	9.819707	9.767819
12	1	9.818967	9.799942
12	2	9.815984	9.733305
12	3	9.832846	9.811897
13	0	9.829358	9.752283
13	1	9.831655	9.791638
13	2	9.827510	9.720075
13	3	9.842461	9.808167
14	0	9.753363	9.697458
14	1	9.755473	9.726435
14	2	9.744364	9.656929
14	3	9.762911	9.736894
15	0	9.765829	9.678433
15	1	9.766069	9.727281
15	2	9.750140	9.653134
15	3	9.772112	9.730430
16	0	9.991793	9.940934
16	1	10.002498	9.996318
16	2	10.009347	9.912981
16	3	10.028837	9.980873
17	0	9.994110	9.933509
17	1	9.998841	9.987824
17	2	10.009566	9.904244
17	3	10.029347	9.973657
18	0	9.919544	9.875357
18	1	9.918332	9.885372
18	2	9.927361	9.834325
18	3	9.942901	9.909407
19	0	9.928579	9.865015
19	1	9.932489	9.914399
19	2	9.941831	9.824935
19	3	9.956446	9.906524
20	0	9.860716	9.815181
20	1	9.858422	9.862266
20	2	9.869592	9.764203
20	3	9.885074	9.841814
21	0	9.874251	9.817546
21	1	9.869444	9.847451
21	2	9.878286	9.759395
21	3	9.898079	9.843543
22	0	9.803308	9.743968
22	1	9.795269	9.779904
22	2	9.792641	9.686861
22	3	9.822891	9.770047
23	0	9.805441	9.740587
23	1	9.801183	9.777104
23	2	9.808176	9.690631
23	3	9.830850	9.771071
24	0	9.947654	9.898175
24	1	9.952440	9.946732
24	2	9.960109	9.865971
24	3	9.977474	9.934527
25	0	9.948230	9.899197
25	1	9.954394	9.940041
25	2	9.965343	9.860349
25	3	9.979597	9.936915
26	0	9.877098	9.842455
26	1	9.876661	9.870735
26	2	9.883824	9.797013
26	3	9.898876	9.869315
27	0	9.885278	9.836088
27	1	9.886893	9.872632
27	2	9.897543	9.781491
27	3	9.914415	9.861304
28	0	9.817298	9.766927
28	1	9.819159	9.810689
28	2	9.816257	9.719675
28	3	9.836760	9.792871
29	0	9.828715	9.761673
29	1	9.826838	9.800103
29	2	9.832401	9.716409
29	3	9.849174	9.794324
30	0	9.746241	9.695039
30	1	9.746270	9.728496
30	2	9.755032	9.647820
30	3	9.771214	9.719548
31	0	9.759844	9.700512
31	1	9.759666	9.734120
31	2	9.757026	9.644175
31	3	9.778559	9.720633
32	0	10.372374	9.312436
32	1	10.374944	9.360539
32	2	10.342276	9.272014
32	3	10.341081	9.340389
33	0	10.374587	9.304768
33	1	10.381096	9.349692
33	2	10.344900	9.264871
33	3	10.352233	9.325863
34	0	10.295959	9.252170
34	1	10.293035	9.294011
34	2	10.261775	9.211642
34	3	10.262913	9.274518
35	0	10.306966	9.244023
35	1	10.310334	9.283125
35	2	10.280555	9.207339
35	3	10.283057	9.263686
36	0	10.230519	9.206691
36	1	10.225341	9.235631
36	2	10.195674	9.158432
36	3	10.196298	9.220091
37	0	10.243547	9.200553
37	1	10.239925	9.222794
37	2	10.213117	9.152485
37	3	10.219819	9.213535
38	0	10.154041	9.141750
38	1	10.158043	9.164583
38	2	10.124624	9.093059
38	3	10.130286	9.158090
39	0	10.171153	9.136630
39	1	10.163560	9.161674
39	2	10.135299	9.094012
39	3	10.142444	9.154912
40	0	10.319382	9.273779
40	1	10.321778	9.313109
40	2	10.291757	9.236673
40	3	10.291372	9.296929
41	0	10.318523	9.255503
41	1	10.324529	9.299453
41	2	10.293146	9.217634
41	3	10.299320	9.277558
42	0	10.239779	9.219071
42	1	10.237231	9.248580
42	2	10.206230	9.171523
42	3	10.204151	9.234201
43	0	10.248555	9.213499
43	1	10.253224	9.238834
43	2	10.222964	9.163377
43	3	10.232351	9.220582
44	0	10.173865	9.162149
44	1	10.170245	9.190821
44	2	10.136029	9.116025
44	3	10.142166	9.177530
45	0	10.183575	9.146405
45	1	10.177803	9.178573
45	2	10.152308	9.102831
45	3	10.158381	9.163521
46	0	10.107584	9.093693
46	1	10.102038	9.119356
46	2	10.071146	9.050923
46	3	10.070367	9.109818
47	0	10.112966	9.084116
47	1	10.105523	9.117498
47	2	10.072333	9.043322
47	3	10.086765	9.104959
48	0	10.320174	9.246601
48	1	10.326540	9.304808
48	2	10.283692	9.228621
48	3	10.289302	9.285234
49	0	10.322409	9.239518
49	1	10.326029	9.295253
49	2	10.287074	9.216416
49	3	10.292445	9.273599
50	0	10.245030	9.195359
50	1	10.242634	9.241237
50	2	10.204101	9.170031
50	3	10.206012	9.228631
51	0	10.254651	9.178362
51	1	10.255631	9.232295
51	2	10.217208	9.153807
51	3	10.229381	9.212769
52	0	10.179859	9.137362
52	1	10.174096	9.187036
52	2	10.137887	9.115470
52	3	10.138512	9.172765
53	0	10.191739	9.124995
53	1	10.181187	9.173615
53	2	10.152141	9.101038
53	3	10.161129	9.160053
54	0	10.113049	9.070069
54	1	10.109199	9.113225
54	2	10.068402	9.051648
54	3	10.072339	9.107114
55	0	10.119717	9.061051
55	1	10.114195	9.110725
55	2	10.077933	9.039416
55	3	10.083486	9.101752
56	0	10.322241	9.244311
56	1	10.325411	9.305033
56	2	10.285651	9.227921
56	3	10.283609	9.284517
57	0	10.323071	9.238344
57	1	10.327044	9.293921
57	2	10.291744	9.216780
57	3	10.293931	9.274553
58	0	10.245674	9.191622
58	1	10.243176	9.243077
58	2	10.202325	9.170459
58	3	10.205148	9.228068
59	0	10.252480	9.174772
59	1	10.253650	9.233656
59	2	10.220611	9.155206
59	3	10.224342	9.208127
60	0	10.178777	9.138558
60	1	10.176581	9.186369
60	2	10.136205	9.115525
60	3	10.137977	9.171048
61	0	10.191069	9.121222
61	1	10.182894	9.170763
61	2	10.147457	9.099949
61	3	10.157947	9.160646
62	0	10.110342	9.060724
62	1	10.108819	9.115976
62	2	10.064933	9.045304
62	3	10.074974	9.102212
63	0	10.118682	9.063770
63	1	10.111757	9.109579
63	2	10.075257	9.041549
63	3	10.083144	9.101896
64	0	10.331490	5.834116
64	1	10.334702	5.835109
64	2	10.358269	5.827038
64	3	10.363311	5.739370
65	0	10.329035	5.823585
65	1	10.332500	5.834295
65	2	10.358500	5.821538
65	3	10.366256	5.733014
66	0	10.249545	5.801327
66	1	10.248132	5.805297
66	2	10.272442	5.802764
66	3	10.273278	5.711161
67	0	10.252523	5.793262
67	1	10.262516	5.807064
67	2	10.288990	5.797087
67	3	10.299733	5.706128
68	0	10.186300	5.767097
68	1	10.186689	5.774352
68	2	10.209633	5.763062
68	3	10.211657	5.677965
69	0	10.197453	5.767703
69	1	10.196063	5.782734
69	2	10.224943	5.764570
69	3	10.232014	5.680792
70	0	10.113247	5.749739
70	1	10.113936	5.756812
70	2	10.138579	5.744583
70	3	10.146080	5.663264
71	0	10.124324	5.740792
71	1	10.120837	5.757896
71	2	10.146944	5.733651
71	3	10.154009	5.655482
72	0	10.273530	5.807913
72	1	10.275406	5.829054
72	2	10.302169	5.810685
72	3	10.310528	5.719533
73	0	10.272611	5.801991
73	1	10.279400	5.822067
73	2	10.302038	5.806576
73	3	10.308645	5.713512
74	0	10.194495	5.787068
74	1	10.192857	5.808655
74	2	10.215547	5.786368
74	3	10.217903	5.697159
75	0	10.208096	5.782344
75	1	10.208991	5.801434
75	2	10.233131	5.780612
75	3	10.242670	5.693283
76	0	10.128949	5.749426
76	1	10.129361	5.762711
76	2	10.151159	5.744833
76	3	10.155514	5.662489
77	0	10.145936	5.753292
77	1	10.137418	5.774462
77	2	10.170431	5.746684
77	3	10.175221	5.663410
78	0	10.061427	5.733360
78	1	10.058431	5.746905
78	2	10.079890	5.725574
78	3	10.083892	5.648055
79	0	10.072026	5.720577
79	1	10.066057	5.742222
79	2	10.088696	5.715325
79	3	10.096102	5.639757
80	0	10.323932	5.690359
80	1	10.330658	5.718370
80	2	10.357585	5.689117
80	3	10.361738	5.696840
81	0	10.323378	5.684288
81	1	10.330604	5.711265
81	2	10.358484	5.685262
81	3	10.350887	5.690542
82	0	10.245914	5.660690
82	1	10.248259	5.680889
82	2	10.277390	5.667249
82	3	10.278724	5.676647
83	0	10.261316	5.655015
83	1	10.262012	5.671149
83	2	10.297507	5.660129
83	3	10.303114	5.670871
84	0	10.183412	5.630375
84	1	10.179766	5.653210
84	2	10.207439	5.628858
84	3	10.214498	5.637295
85	0	10.197359	5.630828
85	1	10.193665	5.647576
85	2	10.228871	5.631820
85	3	10.238235	5.641076
86	0	10.110410	5.616202
86	1	10.107243	5.636110
86	2	10.136880	5.613500
86	3	10.141878	5.621937
87	0	10.124751	5.610019
87	1	10.117303	5.622652
87	2	10.149583	5.604112
87	3	10.156080	5.613512
88	0	10.263820	5.667622
88	1	10.273293	5.689764
88	2	10.301889	5.674204
88	3	10.308803	5.681789
89	0	10.268215	5.660021
89	1	10.276575	5.677535
89	2	10.310746	5.670540
89	3	10.315001	5.680129
90	0	10.189918	5.648387
90	1	10.191891	5.668669
90	2	10.218411	5.652086
90	3	10.222452	5.662642
91	0	10.197436	5.643188
