core	gpu	HostToDevice	DeviceToHost
0	0	15.838076	8.160402
0	1	13.974546	8.554482
0	2	17.247294	9.041284
0	3	17.097197	9.456811
1	0	23.790977	17.142588
1	1	23.757338	17.029970
1	2	23.998150	16.925143
1	3	24.030251	16.904916
2	0	23.851990	16.999921
2	1	23.545493	16.993035
2	2	24.101609	16.911813
2	3	24.018124	16.914274
3	0	23.826501	16.978900
3	1	23.820340	17.021469
3	2	24.104584	16.871703
3	3	24.029708	16.845045
4	0	23.832549	16.938295
4	1	23.864837	16.946784
4	2	24.081521	16.789267
4	3	23.994754	16.809624
5	0	23.809190	16.967596
5	1	23.779923	16.849335
5	2	24.058621	16.815482
5	3	23.944792	16.802902
6	0	23.798189	16.942303
6	1	23.808633	16.931036
6	2	24.062723	16.799260
6	3	23.963265	16.763249
7	0	23.851151	16.837993
7	1	23.776496	16.891933
7	2	24.036899	16.716465
7	3	23.943571	16.730177
8	0	23.091606	16.758059
8	1	23.041242	16.684204
8	2	23.188614	16.587477
8	3	23.217259	16.598021
9	0	23.121019	16.685549
9	1	23.177211	16.665742
9	2	23.156612	16.621605
9	3	23.177849	16.680682
10	0	23.163731	16.635343
10	1	23.049226	16.685128
10	2	23.336298	16.559912
10	3	23.123319	16.514791
11	0	23.085449	16.633484
11	1	22.965686	16.633971
11	2	23.091868	16.590678
11	3	23.027876	16.527916
12	0	22.979780	16.623880
12	1	23.094075	16.624989
12	2	23.353063	16.502032
12	3	23.091672	16.492155
13	0	23.063749	16.612681
13	1	22.983068	16.584818
13	2	23.105899	16.545333
13	3	23.163862	16.472971
14	0	23.057803	16.578410
14	1	23.022947	16.564125
14	2	23.123625	16.429172
14	3	23.093485	16.448864
15	0	22.966615	16.476906
15	1	22.969921	16.534397
15	2	23.225741	16.367251
15	3	23.123406	16.395807
16	0	22.676878	16.521530
16	1	22.844871	16.442162
16	2	22.892748	16.300590
16	3	22.797641	16.380989
17	0	22.766199	16.477885
17	1	22.823621	16.384749
17	2	23.020190	16.332410
17	3	22.849425	16.260074
18	0	22.790427	16.480243
18	1	22.737893	16.402825
18	2	22.837883	16.265946
18	3	22.980991	16.325399
19	0	22.699459	16.429924
19	1	22.713397	16.345554
19	2	22.929643	16.194680
19	3	22.747851	16.282837
20	0	22.761997	16.419184
20	1	22.603478	16.284662
20	2	22.861600	16.214136
20	3	22.775183	16.185146
21	0	22.758008	16.255884
21	1	22.701823	16.281827
21	2	23.020950	16.217831
21	3	22.741536	16.159927
22	0	22.681702	16.333153
22	1	22.483598	16.331132
22	2	22.875073	16.144923
22	3	22.755399	16.148511
23	0	22.827399	16.387884
23	1	22.627634	16.263660
23	2	22.965037	16.149954
23	3	22.702562	16.135096
24	0	22.446720	16.298991
24	1	22.602579	16.342053
24	2	22.647490	16.196850
24	3	22.743634	16.155126
25	0	22.595320	16.208087
25	1	22.576243	16.223629
25	2	22.838972	16.126996
25	3	22.654257	16.088641
26	0	22.521969	16.246300
26	1	22.511088	16.194508
26	2	22.975800	16.148116
26	3	22.614597	16.074362
27	0	22.555511	16.231287
27	1	22.585162	16.165599
27	2	22.626689	16.033877
27	3	22.594504	15.987300
28	0	22.589863	15.968906
28	1	22.532092	15.994192
28	2	23.008128	15.787676
28	3	22.661091	15.741817
29	0	22.552427	16.153587
29	1	22.520723	16.170524
29	2	22.895947	16.075294
29	3	22.630927	16.021671
30	0	22.531759	16.113074
30	1	22.643604	16.164774
30	2	22.800196	15.988714
30	3	22.646881	15.930488
31	0	22.496298	16.126538
31	1	22.504717	16.118542
31	2	22.686887	16.044256
31	3	22.618787	15.970473
32	0	22.968408	16.157403
32	1	22.938261	16.081943
32	2	23.282997	15.933690
32	3	23.073253	15.953723
33	0	22.969596	16.086797
33	1	22.963612	16.119361
33	2	23.052229	16.030076
33	3	23.163313	15.965794
34	0	22.961172	16.114382
34	1	22.925574	16.011678
34	2	23.103122	16.069707
34	3	23.099668	16.034803
35	0	22.926607	16.149836
35	1	22.934425	16.079327
35	2	23.074343	16.022228
35	3	23.069808	15.920339
36	0	22.932982	16.063934
36	1	22.924261	16.086309
36	2	23.150003	15.975155
36	3	23.081520	15.934845
37	0	22.916880	16.070151
37	1	22.933628	16.132303
37	2	23.219335	15.934616
37	3	23.063335	15.912391
38	0	22.930763	16.048759
38	1	22.934253	16.097414
38	2	23.108392	15.889265
38	3	23.064228	15.908306
