core	gpu	HostToDevice	DeviceToHost
0	0	25.774306	25.667718
0	1	25.836209	25.667615
0	2	25.821288	14.279241
0	3	25.797839	14.009227
1	0	25.835938	25.668207
1	1	25.826200	25.668689
1	2	25.789259	14.264871
1	3	25.800723	14.009196
2	0	25.843501	25.669251
2	1	25.831919	25.668609
2	2	25.793395	14.263065
2	3	25.810497	14.010704
3	0	25.851267	25.668839
3	1	25.835536	25.667915
3	2	25.804189	14.263315
3	3	25.814754	14.009394
4	0	25.859220	25.668732
4	1	25.850149	25.666288
4	2	25.814165	14.265271
4	3	25.790509	14.010350
5	0	25.828664	25.668736
5	1	25.857917	25.667897
5	2	25.809627	14.263522
5	3	25.800665	14.010465
6	0	25.834558	25.667844
6	1	25.821836	25.668167
6	2	25.792781	14.263399
6	3	25.808035	14.009526
7	0	25.844382	25.668077
7	1	25.827867	25.669467
7	2	25.802312	14.264485
7	3	25.819086	14.007271
8	0	25.852873	25.669476
8	1	25.838688	25.667944
8	2	25.814959	14.264832
8	3	25.785011	14.008359
9	0	25.854175	25.669304
9	1	25.844300	25.667359
9	2	25.818759	14.264180
9	3	25.785445	14.008299
10	0	25.849098	25.667263
10	1	25.847383	25.667692
10	2	25.782651	14.264762
10	3	25.796359	14.010606
11	0	25.828844	25.668447
11	1	25.855436	25.667811
11	2	25.793688	14.267284
11	3	25.806272	14.010432
12	0	25.833161	25.667786
12	1	25.818000	25.668011
12	2	25.801939	14.267085
12	3	25.816574	14.011994
13	0	25.840983	25.668637
13	1	25.825995	25.666785
13	2	25.813119	14.266713
13	3	25.794832	14.010589
14	0	25.850403	25.668596
14	1	25.835840	25.667562
14	2	25.812584	14.263066
14	3	25.790848	14.011092
15	0	25.856707	25.667838
15	1	25.844087	25.667512
15	2	25.795366	14.264161
15	3	25.803246	14.009063
16	0	25.827039	25.668731
16	1	25.853746	25.667722
16	2	25.803954	14.264941
16	3	25.811261	14.011961
17	0	25.831799	25.667749
17	1	25.854586	25.668583
17	2	25.809521	14.264595
17	3	25.819010	14.009728
18	0	25.833888	25.667164
18	1	25.813078	25.667821
18	2	25.816662	14.263250
18	3	25.793862	14.009274
19	0	25.840652	25.669040
19	1	25.822017	25.667899
19	2	25.821367	14.264938
19	3	25.790604	14.012168
20	0	25.848301	25.668763
20	1	25.830047	25.667589
20	2	25.787783	14.266318
20	3	25.798027	14.012282
21	0	25.854176	25.667840
21	1	25.831081	25.666581
21	2	25.799741	14.265816
21	3	25.802604	14.010393
22	0	25.835888	25.665891
22	1	25.842354	25.664848
22	2	25.809368	14.268773
22	3	25.820881	14.013370
23	0	25.833674	25.666275
23	1	25.856941	25.665981
23	2	25.826017	14.268763
23	3	25.789616	14.014557
24	0	25.842417	25.665884
24	1	25.823540	25.665559
24	2	25.790486	14.264590
24	3	25.792582	14.012780
25	0	25.847152	25.666117
25	1	25.825634	25.665621
25	2	25.795148	14.268710
25	3	25.798813	14.012129
26	0	25.853574	25.667797
26	1	25.832886	25.666224
26	2	25.808504	14.268857
26	3	25.809901	14.013246
27	0	25.856453	25.666255
27	1	25.838143	25.666213
27	2	25.817640	14.268233
27	3	25.814972	14.010860
28	0	25.826552	25.666101
28	1	25.845247	25.664823
28	2	25.818467	14.265431
28	3	25.777445	14.009965
29	0	25.836696	25.666525
29	1	25.841530	25.665378
29	2	25.796817	14.265366
29	3	25.792591	14.011420
30	0	25.843674	25.666548
30	1	25.823899	25.666106
30	2	25.807849	14.268191
30	3	25.802623	14.010504
31	0	25.850100	25.666370
31	1	25.831837	25.665616
31	2	25.817080	14.268168
31	3	25.815833	14.012829
32	0	25.846893	25.666700
32	1	25.836345	25.665142
32	2	25.800840	14.123515
32	3	25.783441	14.200277
33	0	25.826106	25.667302
33	1	25.836167	25.666884
33	2	25.774157	14.123971
33	3	25.790310	14.199400
34	0	25.829270	25.666797
34	1	25.838875	25.664586
34	2	25.778021	14.122703
34	3	25.794765	14.197021
35	0	25.831788	25.666873
35	1	25.846323	25.666160
35	2	25.784729	14.123200
35	3	25.805627	14.199757
36	0	25.837288	25.666125
36	1	25.850023	25.665600
36	2	25.791345	14.122786
36	3	25.807886	14.201400
37	0	25.844454	25.667082
37	1	25.812895	25.664958
37	2	25.810182	14.125029
37	3	25.825749	14.203607
38	0	25.850316	25.667794
38	1	25.821382	25.666107
38	2	25.772638	14.129220
38	3	25.790062	14.204021
39	0	25.848814	25.666871
39	1	25.834654	25.667533
39	2	25.782897	14.128146
39	3	25.801667	14.203344
40	0	25.831248	25.667617
40	1	25.840336	25.666685
40	2	25.787411	14.127638
40	3	25.807385	14.203561
41	0	25.831971	25.667652
41	1	25.844269	25.666866
41	2	25.798126	14.128731
41	3	25.811825	14.204601
42	0	25.835069	25.668552
42	1	25.850117	25.666660
42	2	25.798602	14.125136
42	3	25.819029	14.202950
43	0	25.840089	25.667037
43	1	25.809205	25.666337
43	2	25.808300	14.126965
43	3	25.812318	14.203383
44	0	25.845208	25.667586
44	1	25.819153	25.666356
44	2	25.778571	14.128891
44	3	25.786867	14.204753
45	0	25.855020	25.666960
45	1	25.828234	25.666503
45	2	25.786803	14.131540
45	3	25.800426	14.206313
46	0	25.839219	25.667046
46	1	25.830905	25.666769
46	2	25.796785	14.129497
46	3	25.809121	14.204693
47	0	25.829379	25.667912
47	1	25.841377	25.665767
47	2	25.801545	14.126880
47	3	25.819791	14.205452
48	0	25.832153	25.668231
48	1	25.851339	25.666860
48	2	25.804094	14.129259
48	3	25.814870	14.206621
49	0	25.837838	25.667021
49	1	25.833221	25.668326
49	2	25.775756	14.130625
49	3	25.784931	14.206027
50	0	25.841594	25.666749
50	1	25.810048	25.666639
50	2	25.784049	14.130955
50	3	25.796457	14.207856
51	0	25.848880	25.667261
51	1	25.815935	25.667333
51	2	25.785539	14.130137
51	3	25.802985	14.206540
52	0	25.850276	25.668299
52	1	25.827025	25.667673
52	2	25.797176	14.127691
52	3	25.813462	14.205828
53	0	25.825967	25.667614
53	1	25.834534	25.666957
53	2	25.811516	14.131828
53	3	25.825319	14.207763
54	0	25.833677	25.667541
54	1	25.846687	25.666691
54	2	25.776071	14.131335
54	3	25.786170	14.207312
55	0	25.843386	25.666086
55	1	25.839385	25.666156
55	2	25.785208	14.130213
55	3	25.796356	14.205848
56	0	25.851189	25.668138
56	1	25.812924	25.666616
56	2	25.794617	14.127167
56	3	25.805866	14.203350
57	0	25.828708	25.664931
57	1	25.822435	25.665320
57	2	25.803050	14.126523
57	3	25.814567	14.204880
58	0	25.823385	25.667340
58	1	25.828007	25.665884
58	2	25.809634	14.128712
58	3	25.817846	14.205270
59	0	25.825028	25.668117
59	1	25.829467	25.665866
59	2	25.774817	14.128143
59	3	25.817758	14.204472
60	0	25.833789	25.665390
60	1	25.842052	25.665773
60	2	25.783881	14.129520
60	3	25.791533	14.205858
61	0	25.839827	25.666981
61	1	25.846803	25.666527
61	2	25.795662	14.130081
61	3	25.804317	14.206443
62	0	25.849409	25.666866
62	1	25.812449	25.666019
62	2	25.806122	14.128120
62	3	25.815637	14.206149
63	0	25.819204	25.667103
63	1	25.822639	25.663973
63	2	25.774259	14.129601
63	3	25.821087	14.205961
64	0	25.785235	14.301155
64	1	25.771656	14.067728
64	2	25.781800	25.696317
64	3	25.820014	25.696429
65	0	25.786871	14.300493
65	1	25.772732	14.063075
65	2	25.786372	25.695799
65	3	25.789643	25.695933
66	0	25.792643	14.301273
66	1	25.779234	14.068399
66	2	25.796037	25.696831
66	3	25.802656	25.694607
67	0	25.805915	14.303601
67	1	25.789814	14.071047
67	2	25.806981	25.697373
67	3	25.812066	25.696377
68	0	25.812818	14.303617
68	1	25.796057	14.071479
68	2	25.817201	25.694910
68	3	25.817260	25.695446
69	0	25.778058	14.303939
69	1	25.759948	14.070337
69	2	25.784608	25.697030
69	3	25.826980	25.696019
70	0	25.787439	14.300839
70	1	25.770006	14.068479
70	2	25.796636	25.698544
70	3	25.798300	25.696854
71	0	25.799057	14.299893
71	1	25.778569	14.067462
71	2	25.804107	25.697452
71	3	25.808141	25.697248
72	0	25.809796	14.303001
72	1	25.788354	14.070391
72	2	25.813847	25.698446
72	3	25.814497	25.697076
73	0	25.790002	14.301192
73	1	25.791176	14.070144
73	2	25.782495	25.697634
73	3	25.826053	25.697369
74	0	25.778066	14.307368
74	1	25.762177	14.073353
74	2	25.785968	25.698718
74	3	25.786872	25.697712
75	0	25.788865	14.304285
75	1	25.760708	14.069021
75	2	25.801521	25.697744
75	3	25.797745	25.697369
76	0	25.796693	14.303837
76	1	25.767651	14.068666
76	2	25.807901	25.697884
76	3	25.803724	25.695768
77	0	25.805210	14.304952
77	1	25.776374	14.074308
77	2	25.812135	25.697838
77	3	25.819113	25.697185
78	0	25.796876	14.304650
78	1	25.789382	14.072059
78	2	25.784499	25.697881
78	3	25.821334	25.696125
79	0	25.785183	14.307531
79	1	25.758484	14.072742
79	2	25.798780	25.697843
79	3	25.797264	25.696733
80	0	25.796160	14.305501
80	1	25.763725	14.072676
80	2	25.805258	25.698459
80	3	25.797958	25.698022
81	0	25.799468	14.305300
81	1	25.768356	14.072283
81	2	25.814835	25.697787
81	3	25.809649	25.696761
82	0	25.805224	14.305488
82	1	25.778964	14.071879
82	2	25.773911	25.698638
82	3	25.814758	25.696980
83	0	25.811329	14.307137
83	1	25.782600	14.073131
83	2	25.784883	25.698472
83	3	25.821399	25.696646
84	0	25.777880	14.305834
84	1	25.785236	14.073147
84	2	25.794020	25.697952
84	3	25.783849	25.696930
85	0	25.787000	14.307691
85	1	25.794443	14.074755
85	2	25.807212	25.697826
85	3	25.797487	25.698224
86	0	25.794298	14.307937
86	1	25.759779	14.072439
86	2	25.814646	25.695390
86	3	25.802100	25.694692
87	0	25.802378	14.304192
87	1	25.771456	14.072209
87	2	25.781615	25.697170
87	3	25.817166	25.694726
88	0	25.802905	14.308072
88	1	25.781392	14.074830
88	2	25.793959	25.695290
88	3	25.780206	25.693636
89	0	25.775270	14.313794
89	1	25.788450	14.079794
89	2	25.800734	25.695794
89	3	25.786229	25.694438
90	0	25.780183	14.311647
90	1	25.793249	14.078098
90	2	25.807358	25.694418
90	3	25.793402	25.694584
91	0	25.789509	14.313968
91	1	25.757535	14.079301
91	2	25.777174	25.695310
91	3	25.805846	25.694488
92	0	25.794535	14.312814
92	1	25.763367	14.079193
92	2	25.785240	25.695893
92	3	25.817058	25.694361
93	0	25.804578	14.312286
93	1	25.773387	14.081660
93	2	25.801504	25.695578
93	3	25.785359	25.695252
94	0	25.770568	14.315371
94	1	25.783357	14.080178
94	2	25.808556	25.695998
94	3	25.793567	25.694055
95	0	25.782462	14.317117
95	1	25.794021	14.082083
95	2	25.777819	25.694725
95	3	25.809659	25.694984
96	0	25.783700	13.988250
96	1	25.775702	14.076307
96	2	25.789027	25.697513
96	3	25.818526	25.695062
97	0	25.791708	13.987616
97	1	25.778653	14.076139
97	2	25.801068	25.697411
97	3	25.784379	25.696423
98	0	25.795399	13.988110
98	1	25.791699	14.078569
98	2	25.809851	25.697321
98	3	25.792584	25.695212
99	0	25.766510	13.988425
99	1	25.797016	14.077071
99	2	25.772576	25.696575
99	3	25.805086	25.696117
100	0	25.773706	13.990306
100	1	25.784451	14.078250
100	2	25.783492	25.696608
100	3	25.812207	25.696005
101	0	25.783255	13.989960
101	1	25.776035	14.077294
