core	gpu	HostToDevice	DeviceToHost
0	0	0.001977	0.002074
0	1	0.001970	0.002148
0	2	0.002069	0.002364
0	3	0.002053	0.002224
1	0	0.001976	0.001920
1	1	0.001982	0.002108
1	2	0.002037	0.002244
1	3	0.002053	0.002223
2	0	0.001976	0.001924
2	1	0.001969	0.001924
2	2	0.002029	0.002246
2	3	0.002057	0.002224
3	0	0.001968	0.001921
3	1	0.001966	0.001919
3	2	0.002034	0.002248
3	3	0.002056	0.002224
4	0	0.001968	0.001922
4	1	0.001967	0.001921
4	2	0.002028	0.002248
4	3	0.002056	0.002217
5	0	0.001971	0.001922
5	1	0.001969	0.001920
5	2	0.002029	0.002245
5	3	0.002052	0.002219
6	0	0.001973	0.001922
6	1	0.001966	0.001921
6	2	0.002030	0.002241
6	3	0.002059	0.002222
7	0	0.001982	0.001922
7	1	0.001969	0.001920
7	2	0.002027	0.002245
7	3	0.002053	0.002224
8	0	0.001971	0.001920
8	1	0.001967	0.001918
8	2	0.002033	0.002247
8	3	0.002054	0.002224
9	0	0.001967	0.001923
9	1	0.001967	0.001922
9	2	0.002033	0.002248
9	3	0.002059	0.002223
10	0	0.001975	0.001924
10	1	0.001980	0.001921
10	2	0.002031	0.002247
10	3	0.002060	0.002217
11	0	0.001968	0.001921
11	1	0.001968	0.001920
11	2	0.002032	0.002244
11	3	0.002059	0.002219
12	0	0.001975	0.001922
12	1	0.001968	0.001920
12	2	0.002024	0.002241
12	3	0.002052	0.002222
13	0	0.001969	0.001923
13	1	0.001970	0.001921
13	2	0.002030	0.002244
13	3	0.002051	0.002224
14	0	0.001965	0.001922
14	1	0.001967	0.001920
14	2	0.002035	0.002247
14	3	0.002057	0.002224
15	0	0.001983	0.001921
15	1	0.001976	0.001921
15	2	0.002031	0.002249
15	3	0.002057	0.002223
16	0	0.001963	0.001902
16	1	0.001969	0.001902
16	2	0.002019	0.002098
16	3	0.002052	0.002099
17	0	0.001969	0.001902
17	1	0.001961	0.001902
17	2	0.002013	0.002098
17	3	0.002057	0.002099
18	0	0.001964	0.001902
18	1	0.001973	0.001902
18	2	0.002017	0.002098
18	3	0.002058	0.002099
19	0	0.001971	0.001902
19	1	0.001971	0.001902
19	2	0.002016	0.002098
19	3	0.002057	0.002099
20	0	0.001971	0.001902
20	1	0.001966	0.001902
20	2	0.002021	0.002098
20	3	0.002060	0.002099
21	0	0.001966	0.001902
21	1	0.001971	0.001902
21	2	0.002017	0.002098
21	3	0.002055	0.002099
22	0	0.001965	0.001902
22	1	0.001969	0.001902
22	2	0.002022	0.002098
22	3	0.002059	0.002099
23	0	0.001970	0.001902
23	1	0.001974	0.001902
23	2	0.002008	0.002098
23	3	0.002055	0.002099
24	0	0.001974	0.001902
24	1	0.001970	0.001902
24	2	0.002023	0.002098
24	3	0.002065	0.002098
25	0	0.001967	0.001902
25	1	0.001968	0.001902
25	2	0.002024	0.002098
25	3	0.002059	0.002098
26	0	0.001976	0.001902
26	1	0.001972	0.001902
26	2	0.002028	0.002098
26	3	0.002059	0.002099
27	0	0.001974	0.001902
27	1	0.001971	0.001902
27	2	0.002025	0.002098
27	3	0.002057	0.002098
28	0	0.001966	0.001902
28	1	0.001966	0.001902
28	2	0.002022	0.002098
28	3	0.002059	0.002098
29	0	0.001964	0.001902
29	1	0.001963	0.001902
29	2	0.002023	0.002098
29	3	0.002060	0.002099
30	0	0.001974	0.001902
30	1	0.001974	0.001902
30	2	0.002017	0.002098
30	3	0.002055	0.002099
31	0	0.001964	0.001902
31	1	0.001968	0.001902
31	2	0.002021	0.002099
31	3	0.002055	0.002099
32	0	0.001972	0.001902
32	1	0.001976	0.001902
32	2	0.002014	0.002097
32	3	0.001995	0.002096
33	0	0.001979	0.001902
33	1	0.001979	0.001902
33	2	0.002005	0.002096
33	3	0.001995	0.002097
34	0	0.001974	0.001902
34	1	0.001974	0.001902
34	2	0.002012	0.002096
34	3	0.001990	0.002096
35	0	0.001977	0.001902
35	1	0.001975	0.001902
35	2	0.002013	0.002096
35	3	0.001997	0.002097
36	0	0.001970	0.001902
36	1	0.001969	0.001902
36	2	0.002014	0.002097
36	3	0.001993	0.002096
37	0	0.001982	0.001902
37	1	0.001978	0.001902
37	2	0.002013	0.002097
37	3	0.001997	0.002097
38	0	0.001979	0.001902
38	1	0.001971	0.001902
38	2	0.002010	0.002097
38	3	0.001992	0.002096
39	0	0.001978	0.001902
39	1	0.001977	0.001902
39	2	0.002006	0.002097
39	3	0.001991	0.002097
40	0	0.001965	0.001902
40	1	0.001972	0.001902
40	2	0.002007	0.002097
40	3	0.001986	0.002097
41	0	0.001979	0.001902
41	1	0.001974	0.001902
41	2	0.002010	0.002096
41	3	0.001989	0.002097
42	0	0.001963	0.001902
42	1	0.001969	0.001902
42	2	0.002006	0.002097
42	3	0.001996	0.002097
43	0	0.001969	0.001902
43	1	0.001975	0.001902
43	2	0.002004	0.002097
43	3	0.001992	0.002097
44	0	0.001967	0.001902
44	1	0.001962	0.001902
44	2	0.002011	0.002097
44	3	0.001990	0.002096
45	0	0.001965	0.001902
45	1	0.001973	0.001902
45	2	0.002005	0.002097
45	3	0.001993	0.002097
46	0	0.001961	0.001902
46	1	0.001973	0.001902
46	2	0.002005	0.002096
46	3	0.001992	0.002097
47	0	0.001968	0.001902
47	1	0.001967	0.001902
47	2	0.002007	0.002097
47	3	0.001992	0.002097
48	0	0.001980	0.001902
48	1	0.001975	0.001902
48	2	0.001995	0.002097
48	3	0.001992	0.002121
49	0	0.001971	0.001902
49	1	0.001973	0.001902
49	2	0.001994	0.002097
49	3	0.001989	0.002120
50	0	0.001974	0.001902
50	1	0.001967	0.001902
50	2	0.001991	0.002097
50	3	0.001991	0.002120
51	0	0.001980	0.001902
51	1	0.001977	0.001902
51	2	0.001992	0.002097
51	3	0.001985	0.002121
52	0	0.001982	0.001902
52	1	0.001970	0.001902
52	2	0.001991	0.002097
52	3	0.001987	0.002124
53	0	0.001978	0.001902
53	1	0.001967	0.001902
53	2	0.001994	0.002097
53	3	0.001988	0.002123
54	0	0.001982	0.001902
54	1	0.001972	0.001902
54	2	0.001993	0.002097
54	3	0.001994	0.002126
55	0	0.001977	0.001902
55	1	0.001975	0.001902
55	2	0.001996	0.002098
55	3	0.001988	0.002125
56	0	0.001966	0.001902
56	1	0.001968	0.001902
56	2	0.001998	0.002097
56	3	0.001984	0.002120
57	0	0.001976	0.001902
57	1	0.001973	0.001902
57	2	0.001988	0.002097
57	3	0.001989	0.002120
58	0	0.001978	0.001902
58	1	0.001981	0.001902
58	2	0.001995	0.002097
58	3	0.001986	0.002120
59	0	0.001966	0.001902
59	1	0.001969	0.001902
59	2	0.001995	0.002097
59	3	0.001987	0.002120
60	0	0.001981	0.001902
60	1	0.001975	0.001902
60	2	0.001992	0.002097
60	3	0.001992	0.002120
61	0	0.001978	0.001902
61	1	0.001965	0.001902
61	2	0.001993	0.002097
61	3	0.001991	0.002120
62	0	0.001971	0.001902
62	1	0.001974	0.001902
62	2	0.001999	0.002097
62	3	0.001987	0.002121
63	0	0.001971	0.001902
63	1	0.001974	0.001902
63	2	0.001987	0.002105
63	3	0.001987	0.002120
64	0	0.001984	0.002163
64	1	0.002001	0.002139
64	2	0.001963	0.001907
64	3	0.001974	0.001906
65	0	0.001989	0.002163
65	1	0.001995	0.002140
65	2	0.001968	0.001905
65	3	0.001964	0.001905
66	0	0.001983	0.002163
66	1	0.001997	0.002140
66	2	0.001970	0.001905
66	3	0.001965	0.001905
67	0	0.001983	0.002164
67	1	0.002000	0.002140
67	2	0.001965	0.001906
67	3	0.001972	0.001905
68	0	0.001984	0.002164
68	1	0.002002	0.002140
68	2	0.001966	0.001906
68	3	0.001976	0.001906
69	0	0.001990	0.002163
69	1	0.002001	0.002140
69	2	0.001963	0.001906
69	3	0.001974	0.001906
70	0	0.001982	0.002164
70	1	0.001997	0.002140
70	2	0.001966	0.001907
70	3	0.001973	0.001907
71	0	0.001991	0.002163
71	1	0.001996	0.002140
71	2	0.001972	0.001908
71	3	0.001973	0.001907
72	0	0.001988	0.002163
72	1	0.002005	0.002142
72	2	0.001963	0.001907
72	3	0.001975	0.001907
73	0	0.001998	0.002163
73	1	0.002012	0.002146
73	2	0.001964	0.001907
73	3	0.001977	0.001906
74	0	0.001988	0.002163
74	1	0.002008	0.002144
