core	gpu	HostToDevice	DeviceToHost
0	0	14.219851	15.049971
0	1	15.534329	15.351280
0	2	15.224154	15.901197
0	3	16.631966	16.333754
1	0	20.609193	16.303867
1	1	20.543986	16.201085
1	2	20.569950	16.270401
1	3	20.493287	16.291899
2	0	20.700409	16.134915
2	1	20.459626	15.935240
2	2	20.556787	16.051745
2	3	20.571684	16.077749
3	0	20.568564	15.845056
3	1	20.415486	15.597847
3	2	20.540184	15.734969
3	3	20.291955	15.731116
4	0	19.905148	15.502173
4	1	19.689077	15.350894
4	2	19.905473	15.450178
4	3	19.784491	15.495483
5	0	19.726941	15.293582
5	1	19.629239	15.044963
5	2	19.992190	15.222825
5	3	19.831741	15.205380
6	0	19.728535	15.236886
6	1	19.361795	14.936716
6	2	19.386087	14.985859
6	3	19.713879	15.031809
7	0	19.445069	14.831277
7	1	19.179272	14.759904
7	2	19.332665	14.868129
7	3	19.371935	14.888439
8	0	19.337871	14.758833
8	1	19.328685	14.689038
8	2	19.258853	14.670326
8	3	19.294468	14.696289
9	0	18.923283	14.684444
9	1	19.028887	14.626206
9	2	19.005186	14.569819
9	3	18.988335	14.561997
10	0	19.038681	14.428944
10	1	18.492980	14.466564
10	2	18.904820	14.319938
10	3	18.819134	14.390163
11	0	18.624462	14.353614
11	1	18.522444	14.346866
11	2	18.897503	14.259884
11	3	18.689476	14.346529
12	0	18.735946	14.111522
12	1	18.668896	14.275226
12	2	18.642097	14.126546
12	3	18.899259	14.156691
13	0	18.562157	14.222502
13	1	18.435447	14.220348
13	2	18.406537	14.144880
13	3	18.600624	14.148487
14	0	18.469198	13.996803
14	1	18.573737	13.973090
14	2	18.587029	14.012066
14	3	18.223257	14.069397
15	0	18.091727	13.971011
15	1	18.205592	14.004350
15	2	18.068965	14.009975
15	3	18.506718	13.984936
16	0	15.472503	14.006278
16	1	15.500992	13.967814
16	2	15.763415	13.955837
16	3	15.599243	13.944837
17	0	15.268523	14.025267
17	1	15.411361	13.865796
17	2	15.475642	13.917015
17	3	15.912598	13.938468
18	0	15.565230	13.902433
18	1	15.326032	13.979171
18	2	15.709656	13.820897
18	3	15.845673	13.892939
19	0	15.200268	13.897210
19	1	15.477604	13.926065
19	2	15.310462	13.735674
19	3	15.920692	13.820741
20	0	15.287644	13.467747
20	1	15.545210	13.807609
20	2	15.572576	13.728877
20	3	15.570987	13.482027
21	0	15.288219	13.420662
21	1	15.575756	13.722241
21	2	15.732941	13.678265
21	3	15.734766	13.365265
22	0	15.634205	13.408132
22	1	15.236696	13.666321
22	2	15.643422	13.631982
22	3	15.904720	11.765586
23	0	15.308350	13.218798
23	1	15.352439	13.341309
23	2	15.341634	13.272696
23	3	15.855141	11.465015
24	0	14.795863	13.476966
24	1	15.353211	13.224097
24	2	15.515177	13.140110
24	3	15.712690	11.368597
25	0	15.502567	13.304086
25	1	15.237076	13.152286
25	2	15.295307	12.967993
25	3	15.563642	10.937514
26	0	15.402805	13.245045
26	1	15.370223	13.124288
26	2	15.362099	12.818472
26	3	15.890227	11.263593
27	0	15.242404	13.177132
27	1	15.559873	13.086721
27	2	15.406499	13.015142
27	3	15.410778	11.016281
28	0	15.361713	13.300752
28	1	15.496859	12.961384
28	2	15.607021	13.119774
28	3	15.725036	11.023743
29	0	15.237837	13.086580
29	1	15.359780	12.882051
29	2	15.479174	13.025001
29	3	15.458591	10.876217
30	0	14.999301	13.099500
30	1	15.542241	12.893616
30	2	15.513206	13.005296
30	3	15.402028	10.923420
31	0	15.453112	13.058302
31	1	15.508081	12.777148
31	2	15.553330	12.973782
31	3	15.838066	10.909753
32	0	15.765451	13.006821
32	1	16.712803	12.930903
32	2	16.491308	12.951345
32	3	16.640354	11.253728
33	0	16.316943	12.930081
33	1	16.475950	12.768995
33	2	15.916540	12.881099
33	3	16.276693	10.766097
34	0	16.155628	12.905749
34	1	16.325454	12.789329
34	2	16.149857	12.837480
34	3	16.398484	10.839133
35	0	15.679791	12.912847
35	1	16.235993	12.713274
35	2	16.287552	12.814166
35	3	16.374507	10.696569
36	0	15.874316	13.118082
36	1	15.997053	12.756185
36	2	16.005023	12.894161
36	3	16.193348	10.802683
37	0	15.745522	12.842072
37	1	15.856376	12.703748
37	2	16.241393	12.761519
37	3	16.393639	10.649536
38	0	15.646028	12.799521
38	1	15.879891	12.842477
38	2	16.456848	12.870235
38	3	16.243987	10.694601
39	0	15.825336	12.874442
39	1	16.356954	12.686321
39	2	16.390337	12.770598
39	3	16.104688	10.636545
40	0	16.558418	12.919271
40	1	15.636408	12.803817
40	2	16.671034	13.162213
40	3	16.896247	10.691978
41	0	15.985322	12.842072
41	1	15.931289	12.779957
41	2	16.349067	12.720295
41	3	16.691322	10.647400
42	0	15.877826	12.826689
42	1	16.225418	12.701104
42	2	16.463062	13.144497
42	3	17.040121	10.621645
43	0	15.920069	12.807847
43	1	16.448643	12.704144
43	2	16.212058	12.666443
43	3	16.632193	10.625990
44	0	15.627600	12.765923
44	1	16.101289	12.679468
44	2	16.339876	12.696481
44	3	16.538004	11.029420
45	0	16.310402	12.730244
