core	gpu	HostToDevice	DeviceToHost
0	0	0.004481	0.005018
0	1	0.004480	0.004701
0	2	0.004463	0.004435
0	3	0.004458	0.004456
1	0	0.004495	0.005019
1	1	0.004488	0.004704
1	2	0.004466	0.004433
1	3	0.004456	0.004455
2	0	0.004500	0.005019
2	1	0.004492	0.004716
2	2	0.004477	0.004443
2	3	0.004467	0.004451
3	0	0.004509	0.005021
3	1	0.004514	0.004708
3	2	0.004476	0.004442
3	3	0.004461	0.004459
4	0	0.004490	0.005009
4	1	0.004492	0.004700
4	2	0.004462	0.004432
4	3	0.004447	0.004455
5	0	0.004490	0.005005
5	1	0.004493	0.004716
5	2	0.004464	0.004435
5	3	0.004464	0.004450
6	0	0.004498	0.005016
6	1	0.004497	0.004717
6	2	0.004473	0.004438
6	3	0.004463	0.004462
7	0	0.004503	0.005023
7	1	0.004520	0.004722
7	2	0.004463	0.004433
7	3	0.004468	0.004451
8	0	0.004484	0.005013
8	1	0.004481	0.004699
8	2	0.004454	0.004430
8	3	0.004448	0.004448
9	0	0.004481	0.005020
9	1	0.004482	0.004702
9	2	0.004451	0.004427
9	3	0.004449	0.004450
10	0	0.004494	0.005033
10	1	0.004491	0.004709
10	2	0.004471	0.004441
10	3	0.004454	0.004453
11	0	0.004495	0.005035
11	1	0.004495	0.004717
11	2	0.004462	0.004426
11	3	0.004458	0.004442
12	0	0.004503	0.005037
12	1	0.004485	0.004700
12	2	0.004462	0.004430
12	3	0.004449	0.004450
13	0	0.004488	0.005023
13	1	0.004483	0.004702
13	2	0.004466	0.004435
13	3	0.004458	0.004444
14	0	0.004501	0.005029
14	1	0.004493	0.004706
14	2	0.004475	0.004439
14	3	0.004458	0.004454
15	0	0.004493	0.005018
15	1	0.004493	0.004713
15	2	0.004469	0.004439
15	3	0.004455	0.004451
16	0	0.003203	0.004286
16	1	0.003210	0.003969
16	2	0.003214	0.003505
16	3	0.003218	0.003522
17	0	0.003200	0.004287
17	1	0.003201	0.003965
17	2	0.003213	0.003500
17	3	0.003212	0.003521
18	0	0.003236	0.004318
18	1	0.003242	0.003995
18	2	0.003248	0.003531
18	3	0.003246	0.003546
19	0	0.003211	0.004258
19	1	0.003216	0.003979
19	2	0.003227	0.003517
19	3	0.003231	0.003533
20	0	0.003213	0.004247
20	1	0.003218	0.003971
20	2	0.003226	0.003506
20	3	0.003225	0.003526
21	0	0.003196	0.004270
21	1	0.003201	0.003965
21	2	0.003212	0.003501
21	3	0.003214	0.003518
22	0	0.003232	0.004314
22	1	0.003235	0.003991
22	2	0.003243	0.003529
22	3	0.003251	0.003543
23	0	0.003217	0.004302
23	1	0.003222	0.003891
23	2	0.003230	0.003532
23	3	0.003232	0.003537
24	0	0.003261	0.004327
24	1	0.003239	0.003900
24	2	0.003247	0.003514
24	3	0.003241	0.003538
25	0	0.003220	0.004313
25	1	0.003227	0.004027
25	2	0.003239	0.003523
25	3	0.003233	0.003533
26	0	0.003245	0.004278
26	1	0.003249	0.004004
26	2	0.003262	0.003544
26	3	0.003256	0.003557
27	0	0.003243	0.004264
27	1	0.003240	0.004000
27	2	0.003252	0.003534
27	3	0.003248	0.003548
28	0	0.003245	0.004277
28	1	0.003237	0.003984
28	2	0.003241	0.003523
28	3	0.003243	0.003536
29	0	0.003227	0.004310
29	1	0.003228	0.003981
29	2	0.003234	0.003522
29	3	0.003240	0.003530
30	0	0.003243	0.004324
30	1	0.003262	0.004010
30	2	0.003277	0.003555
30	3	0.003268	0.003566
31	0	0.003243	0.004316
31	1	0.003239	0.003906
31	2	0.003254	0.003535
31	3	0.003254	0.003550
32	0	0.003238	0.004452
32	1	0.003243	0.004057
32	2	0.003248	0.003681
32	3	0.003248	0.003690
33	0	0.003227	0.004464
33	1	0.003243	0.004092
33	2	0.003249	0.003675
33	3	0.003246	0.003689
34	0	0.003248	0.004482
34	1	0.003251	0.004139
34	2	0.003266	0.003699
34	3	0.003262	0.003707
35	0	0.003237	0.004450
35	1	0.003264	0.004173
35	2	0.003267	0.003772
35	3	0.003259	0.003711
36	0	0.003203	0.004424
36	1	0.003207	0.004148
36	2	0.003222	0.003675
36	3	0.003211	0.003691
37	0	0.003236	0.004437
37	1	0.003244	0.004145
37	2	0.003246	0.003679
37	3	0.003249	0.003687
38	0	0.003254	0.004447
38	1	0.003261	0.004172
38	2	0.003266	0.003700
38	3	0.003266	0.003711
39	0	0.003240	0.004454
39	1	0.003253	0.004158
39	2	0.003252	0.003696
39	3	0.003251	0.003701
40	0	0.003241	0.004443
40	1	0.003242	0.004153
40	2	0.003248	0.003689
40	3	0.003249	0.003692
41	0	0.003230	0.004459
41	1	0.003241	0.004145
41	2	0.003243	0.003677
41	3	0.003247	0.003699
42	0	0.003219	0.004464
42	1	0.003226	0.004161
42	2	0.003239	0.003697
42	3	0.003233	0.003719
43	0	0.003237	0.004480
43	1	0.003245	0.004077
43	2	0.003251	0.003688
43	3	0.003250	0.003706
44	0	0.003235	0.004457
44	1	0.003238	0.004054
44	2	0.003243	0.003676
44	3	0.003248	0.003690
45	0	0.003230	0.004460
45	1	0.003242	0.004066
45	2	0.003244	0.003682
45	3	0.003303	0.003750
46	0	0.003221	0.004464
46	1	0.003224	0.004079
46	2	0.003234	0.003699
46	3	0.003231	0.003705
47	0	0.003240	0.004477
47	1	0.003253	0.004097
47	2	0.003255	0.003689
47	3	0.003246	0.003697
48	0	0.003176	0.004486
48	1	0.003174	0.004210
48	2	0.003190	0.003745
48	3	0.003176	0.003748
49	0	0.003212	0.004490
49	1	0.003222	0.004215
49	2	0.003221	0.003750
49	3	0.003224	0.003754
50	0	0.003220	0.004502
50	1	0.003230	0.004241
50	2	0.003231	0.003773
50	3	0.003272	0.003776
51	0	0.003217	0.004501
51	1	0.003219	0.004229
51	2	0.003219	0.003764
51	3	0.003223	0.003767
52	0	0.003209	0.004480
52	1	0.003223	0.004210
52	2	0.003214	0.003750
52	3	0.003221	0.003754
53	0	0.003214	0.004489
53	1	0.003222	0.004212
53	2	0.003232	0.003745
53	3	0.003223	0.003753
54	0	0.003213	0.004520
54	1	0.003225	0.004232
54	2	0.003224	0.003773
54	3	0.003232	0.003772
55	0	0.003200	0.004520
55	1	0.003212	0.004235
55	2	0.003219	0.003767
55	3	0.003245	0.003830
56	0	0.003206	0.004496
56	1	0.003208	0.004203
56	2	0.003207	0.003740
56	3	0.003211	0.003759
57	0	0.003203	0.004510
57	1	0.003219	0.004209
57	2	0.003214	0.003749
57	3	0.003226	0.003764
58	0	0.003214	0.004522
58	1	0.003225	0.004156
58	2	0.003229	0.003774
58	3	0.003229	0.003778
59	0	0.003199	0.004511
59	1	0.003202	0.004147
59	2	0.003203	0.003766
59	3	0.003213	0.003770
60	0	0.003169	0.004502
60	1	0.003166	0.004148
60	2	0.003176	0.003741
60	3	0.003186	0.003801
61	0	0.003207	0.004507
61	1	0.003213	0.004144
61	2	0.003215	0.003747
61	3	0.003218	0.003748
62	0	0.003220	0.004522
62	1	0.003229	0.004153
62	2	0.003226	0.003772
62	3	0.003223	0.003766
63	0	0.003200	0.004513
63	1	0.003214	0.004148
63	2	0.003215	0.003768
63	3	0.003208	0.003764
64	0	0.003671	0.006990
64	1	0.003682	0.006620
64	2	0.003663	0.005525
64	3	0.003670	0.005461
65	0	0.003681	0.006933
65	1	0.003700	0.006630
65	2	0.003681	0.005580
65	3	0.003685	0.005454
66	0	0.003670	0.006984
66	1	0.003682	0.006643
66	2	0.003665	0.005520
66	3	0.003671	0.005465
67	0	0.003673	0.006932
67	1	0.003683	0.006639
67	2	0.003665	0.005493
67	3	0.003674	0.005453
68	0	0.003674	0.006949
68	1	0.003678	0.006620
68	2	0.003662	0.005484
68	3	0.003669	0.005456
69	0	0.003611	0.006947
69	1	0.003620	0.006628
69	2	0.003602	0.005483
69	3	0.003609	0.005446
70	0	0.003679	0.006946
70	1	0.003682	0.006643
70	2	0.003667	0.005501
70	3	0.003675	0.005469
71	0	0.003600	0.006928
71	1	0.003614	0.006664
71	2	0.003586	0.005486
71	3	0.003608	0.005454
72	0	0.003663	0.006916
72	1	0.003676	0.006620
72	2	0.003656	0.005480
72	3	0.003678	0.005501
73	0	0.003617	0.006923
73	1	0.003621	0.006626
73	2	0.003604	0.005484
73	3	0.003684	0.005527
74	0	0.003671	0.006940
74	1	0.003682	0.006683
74	2	0.003666	0.005496
74	3	0.003671	0.005529
75	0	0.003673	0.006937
75	1	0.003683	0.006694
75	2	0.003670	0.005491
75	3	0.003678	0.005502
76	0	0.003607	0.006916
76	1	0.003607	0.006626
76	2	0.003593	0.005484
76	3	0.003604	0.005467
77	0	0.003682	0.006920
77	1	0.003695	0.006652
77	2	0.003672	0.005489
77	3	0.003688	0.005451
78	0	0.003598	0.006933
78	1	0.003611	0.006639
78	2	0.003593	0.005495
78	3	0.003607	0.005483
79	0	0.003603	0.006929
79	1	0.003620	0.006646
79	2	0.003598	0.005490
79	3	0.003618	0.005456
80	0	0.003717	0.006952
80	1	0.003729	0.006693
80	2	0.003713	0.005603
80	3	0.003717	0.005497
81	0	0.003649	0.006958
81	1	0.003661	0.006698
81	2	0.003637	0.005601
81	3	0.003641	0.005490
82	0	0.003723	0.006979
82	1	0.003736	0.006717
82	2	0.003712	0.005646
82	3	0.003717	0.005503
83	0	0.003727	0.006969
83	1	0.003737	0.006712
83	2	0.003713	0.005604
83	3	0.003721	0.005496
84	0	0.003636	0.006994
84	1	0.003730	0.006695
84	2	0.003707	0.005704
84	3	0.003707	0.005494
85	0	0.003732	0.007019
85	1	0.003741	0.006697
85	2	0.003712	0.005668
85	3	0.003722	0.005493
86	0	0.003725	0.007028
86	1	0.003734	0.006717
86	2	0.003712	0.005608
86	3	0.003718	0.005503
87	0	0.003731	0.006974
87	1	0.003737	0.006714
87	2	0.003714	0.005604
87	3	0.003719	0.005500
88	0	0.003725	0.006961
88	1	0.003760	0.006695
88	2	0.003704	0.005595
88	3	0.003706	0.005497
89	0	0.003732	0.006963
89	1	0.003741	0.006720
89	2	0.003719	0.005597
89	3	0.003722	0.005496
90	0	0.003727	0.006977
90	1	0.003734	0.006759
90	2	0.003707	0.005608
90	3	0.003716	0.005560
91	0	0.003640	0.006971
91	1	0.003651	0.006739
91	2	0.003631	0.005602
91	3	0.003636	0.005510
92	0	0.003643	0.006953
92	1	0.003650	0.006693
92	2	0.003626	0.005589
92	3	0.003629	0.005517
93	0	0.003732	0.006961
93	1	0.003742	0.006700
93	2	0.003718	0.005598
93	3	0.003721	0.005526
94	0	0.003729	0.006982
94	1	0.003737	0.006783
94	2	0.003711	0.005610
94	3	0.003720	0.005537
95	0	0.003641	0.006967
95	1	0.003661	0.006746
95	2	0.003638	0.005609
95	3	0.003644	0.005499
96	0	0.003592	0.006872
96	1	0.003586	0.006554
96	2	0.003562	0.005347
96	3	0.003568	0.005300
97	0	0.003586	0.006872
97	1	0.003600	0.006558
97	2	0.003575	0.005348
97	3	0.003581	0.005296
98	0	0.003577	0.006891
98	1	0.003590	0.006579
98	2	0.003572	0.005356
98	3	0.003574	0.005307
99	0	0.003582	0.006882
99	1	0.003589	0.006580
99	2	0.003574	0.005358
99	3	0.003590	0.005318
100	0	0.003586	0.006876
100	1	0.003588	0.006554
100	2	0.003564	0.005344
100	3	0.003571	0.005299
101	0	0.003590	0.006874
101	1	0.003606	0.006560
101	2	0.003578	0.005348
101	3	0.003584	0.005295
102	0	0.003505	0.006888
102	1	0.003522	0.006578
102	2	0.003503	0.005355
102	3	0.003502	0.005307
103	0	0.003581	0.006883
103	1	0.003594	0.006584
103	2	0.003577	0.005359
103	3	0.003575	0.005304
104	0	0.003591	0.006873
104	1	0.003588	0.006553
104	2	0.003561	0.005344
104	3	0.003565	0.005301
105	0	0.003588	0.006870
105	1	0.003614	0.006559
105	2	0.003577	0.005348
105	3	0.003587	0.005298
106	0	0.003577	0.006891
106	1	0.003596	0.006580
106	2	0.003572	0.005360
106	3	0.003576	0.005307
107	0	0.003578	0.006884
107	1	0.003595	0.006582
107	2	0.003577	0.005358
107	3	0.003576	0.005301
108	0	0.003599	0.006892
108	1	0.003584	0.006554
108	2	0.003563	0.005345
108	3	0.003563	0.005299
109	0	0.003594	0.006872
109	1	0.003602	0.006561
109	2	0.003579	0.005349
109	3	0.003583	0.005296
110	0	0.003576	0.006894
110	1	0.003593	0.006580
110	2	0.003568	0.005358
110	3	0.003570	0.005306
111	0	0.003505	0.006889
111	1	0.003527	0.006581
111	2	0.003495	0.005346
111	3	0.003497	0.005296
112	0	0.003675	0.006996
112	1	0.003731	0.006714
