core	gpu	HostToDevice	DeviceToHost
0	0	0.000398	0.000447
0	1	0.000400	0.000454
0	2	0.000409	0.000673
0	3	0.000410	0.000701
1	0	0.000411	0.000447
1	1	0.000411	0.000454
1	2	0.000411	0.000689
1	3	0.000411	0.000702
2	0	0.000410	0.000447
2	1	0.000411	0.000454
2	2	0.000411	0.000687
2	3	0.000411	0.000702
3	0	0.000411	0.000447
3	1	0.000411	0.000454
3	2	0.000411	0.000690
3	3	0.000411	0.000702
4	0	0.000411	0.000447
4	1	0.000411	0.000454
4	2	0.000411	0.000690
4	3	0.000411	0.000702
5	0	0.000410	0.000447
5	1	0.000411	0.000454
5	2	0.000411	0.000688
5	3	0.000411	0.000700
6	0	0.000411	0.000447
6	1	0.000411	0.000454
6	2	0.000411	0.000687
6	3	0.000411	0.000700
7	0	0.000410	0.000447
7	1	0.000412	0.000454
7	2	0.000411	0.000690
7	3	0.000412	0.000699
8	0	0.000410	0.000447
8	1	0.000411	0.000454
8	2	0.000411	0.000690
8	3	0.000411	0.000701
9	0	0.000410	0.000447
9	1	0.000411	0.000454
9	2	0.000410	0.000691
9	3	0.000411	0.000699
10	0	0.000410	0.000447
10	1	0.000411	0.000454
10	2	0.000411	0.000688
10	3	0.000411	0.000699
11	0	0.000410	0.000447
11	1	0.000411	0.000454
11	2	0.000411	0.000686
11	3	0.000411	0.000697
12	0	0.000410	0.000447
12	1	0.000411	0.000454
12	2	0.000411	0.000685
12	3	0.000411	0.000696
13	0	0.000410	0.000447
13	1	0.000411	0.000454
13	2	0.000411	0.000686
13	3	0.000411	0.000698
14	0	0.000410	0.000447
14	1	0.000411	0.000454
14	2	0.000411	0.000688
14	3	0.000411	0.000697
15	0	0.000410	0.000447
15	1	0.000411	0.000454
15	2	0.000411	0.000686
15	3	0.000412	0.000696
16	0	0.000410	0.000447
16	1	0.000413	0.000454
16	2	0.000411	0.000685
16	3	0.000411	0.000698
17	0	0.000410	0.000447
17	1	0.000413	0.000454
17	2	0.000412	0.000685
17	3	0.000412	0.000696
18	0	0.000410	0.000447
18	1	0.000412	0.000454
18	2	0.000412	0.000686
18	3	0.000412	0.000697
19	0	0.000410	0.000447
19	1	0.000413	0.000454
19	2	0.000411	0.000686
19	3	0.000412	0.000696
20	0	0.000410	0.000447
20	1	0.000413	0.000454
20	2	0.000411	0.000683
20	3	0.000412	0.000694
21	0	0.000410	0.000447
21	1	0.000413	0.000454
21	2	0.000411	0.000683
21	3	0.000412	0.000694
22	0	0.000410	0.000447
22	1	0.000413	0.000454
22	2	0.000411	0.000682
22	3	0.000412	0.000692
23	0	0.000410	0.000447
23	1	0.000412	0.000454
23	2	0.000411	0.000684
23	3	0.000412	0.000694
24	0	0.000410	0.000447
24	1	0.000413	0.000454
24	2	0.000411	0.000682
24	3	0.000416	0.000694
25	0	0.000410	0.000447
25	1	0.000413	0.000454
25	2	0.000411	0.000687
25	3	0.000412	0.000696
26	0	0.000410	0.000447
26	1	0.000413	0.000454
26	2	0.000411	0.000684
26	3	0.000412	0.000694
27	0	0.000410	0.000447
27	1	0.000413	0.000455
27	2	0.000411	0.000680
27	3	0.000411	0.000692
28	0	0.000410	0.000447
28	1	0.000413	0.000454
28	2	0.000411	0.000686
28	3	0.000412	0.000697
29	0	0.000410	0.000447
29	1	0.000413	0.000454
