core	gpu	HostToDevice	DeviceToHost
0	0	0.003889	0.003978
0	1	0.003894	0.004079
0	2	0.003927	0.006812
0	3	0.003991	0.006951
1	0	0.003871	0.003903
1	1	0.003867	0.003903
1	2	0.003889	0.006827
1	3	0.003962	0.006940
2	0	0.003873	0.003903
2	1	0.003867	0.003904
2	2	0.003890	0.006827
2	3	0.003963	0.006941
3	0	0.003873	0.003903
3	1	0.003867	0.003904
3	2	0.003889	0.006822
3	3	0.003964	0.006933
4	0	0.003873	0.003903
4	1	0.003868	0.003903
4	2	0.003890	0.006814
4	3	0.003967	0.006933
5	0	0.003872	0.003904
5	1	0.003867	0.003904
5	2	0.003888	0.006825
5	3	0.003966	0.006936
6	0	0.003872	0.003904
6	1	0.003867	0.003905
6	2	0.003889	0.006817
6	3	0.003963	0.006933
7	0	0.003873	0.003905
7	1	0.003867	0.003905
7	2	0.003889	0.006816
7	3	0.003967	0.006934
8	0	0.003874	0.003904
8	1	0.003867	0.003905
8	2	0.003890	0.006821
8	3	0.003971	0.006938
9	0	0.003875	0.003904
9	1	0.003867	0.003905
9	2	0.003892	0.006820
9	3	0.003966	0.006935
10	0	0.003874	0.003904
10	1	0.003867	0.003905
10	2	0.003891	0.006814
10	3	0.003967	0.006931
11	0	0.003874	0.003905
11	1	0.003868	0.003905
11	2	0.003894	0.006822
11	3	0.003971	0.006938
12	0	0.003875	0.003904
12	1	0.003867	0.003905
12	2	0.003892	0.006811
12	3	0.003971	0.006927
13	0	0.003874	0.003904
13	1	0.003867	0.003905
13	2	0.003892	0.006816
13	3	0.003966	0.006924
14	0	0.003874	0.003905
14	1	0.003867	0.003905
14	2	0.003892	0.006820
14	3	0.003977	0.006936
15	0	0.003874	0.003904
15	1	0.003867	0.003905
15	2	0.003894	0.006822
15	3	0.003971	0.006935
16	0	0.003874	0.003904
16	1	0.003867	0.003905
16	2	0.003887	0.006814
16	3	0.003957	0.006928
17	0	0.003875	0.003904
17	1	0.003867	0.003904
17	2	0.003887	0.006816
17	3	0.003955	0.006931
18	0	0.003875	0.003904
18	1	0.003867	0.003905
18	2	0.003888	0.006822
18	3	0.003956	0.006938
19	0	0.003874	0.003905
19	1	0.003867	0.003905
19	2	0.003886	0.006823
19	3	0.003958	0.006932
20	0	0.003876	0.003904
20	1	0.003867	0.003905
20	2	0.003888	0.006822
20	3	0.003958	0.006940
21	0	0.003875	0.003905
21	1	0.003867	0.003905
21	2	0.003888	0.006825
21	3	0.003954	0.006943
22	0	0.003875	0.003904
22	1	0.003867	0.003905
22	2	0.003888	0.006816
22	3	0.003959	0.006932
23	0	0.003875	0.003904
23	1	0.003867	0.003904
23	2	0.003888	0.006806
23	3	0.003959	0.006927
24	0	0.003874	0.003905
24	1	0.003867	0.003905
24	2	0.003892	0.006813
24	3	0.003965	0.006931
25	0	0.003875	0.003904
25	1	0.003868	0.003904
25	2	0.003893	0.006817
25	3	0.003966	0.006928
26	0	0.003874	0.003905
26	1	0.003867	0.003905
26	2	0.003891	0.006828
26	3	0.003966	0.006932
27	0	0.003875	0.003904
27	1	0.003867	0.003904
27	2	0.003890	0.006818
27	3	0.003962	0.006929
28	0	0.003874	0.003904
28	1	0.003867	0.003905
28	2	0.003890	0.006825
28	3	0.003968	0.006937
29	0	0.003875	0.003905
29	1	0.003867	0.003904
29	2	0.003895	0.006824
29	3	0.003968	0.006933
30	0	0.003874	0.003905
30	1	0.003867	0.003905
30	2	0.003890	0.006820
30	3	0.003966	0.006929
31	0	0.003875	0.003904
31	1	0.003867	0.003904
31	2	0.003894	0.006813
31	3	0.003966	0.006927
32	0	0.003873	0.003904
32	1	0.003874	0.003905
32	2	0.003939	0.006511
32	3	0.003917	0.006482
33	0	0.003872	0.003904
33	1	0.003870	0.003905
33	2	0.003935	0.006516
33	3	0.003918	0.006491
34	0	0.003872	0.003904
34	1	0.003872	0.003905
34	2	0.003943	0.006520
34	3	0.003918	0.006493
35	0	0.003873	0.003904
35	1	0.003868	0.003905
35	2	0.003939	0.006520
35	3	0.003913	0.006492
36	0	0.003872	0.003905
36	1	0.003873	0.003905
36	2	0.003946	0.006513
36	3	0.003917	0.006494
37	0	0.003871	0.003904
37	1	0.003867	0.003905
37	2	0.003942	0.006519
37	3	0.003911	0.006502
38	0	0.003871	0.003903
38	1	0.003867	0.003904
38	2	0.003940	0.006515
38	3	0.003914	0.006501
39	0	0.003872	0.003904
39	1	0.003868	0.003904
39	2	0.003943	0.006522
39	3	0.003912	0.006499
40	0	0.003871	0.003904
40	1	0.003872	0.003904
40	2	0.003950	0.006524
40	3	0.003928	0.006503
41	0	0.003873	0.003904
41	1	0.003872	0.003903
41	2	0.003951	0.006518
41	3	0.003927	0.006498
42	0	0.003872	0.003904
42	1	0.003871	0.003904
42	2	0.003950	0.006529
42	3	0.003926	0.006503
43	0	0.003872	0.003904
43	1	0.003870	0.003903
43	2	0.003946	0.006528
43	3	0.003927	0.006503
44	0	0.003872	0.003904
44	1	0.003867	0.003904
44	2	0.003948	0.006523
44	3	0.003917	0.006499
45	0	0.003871	0.003903
45	1	0.003867	0.003904
45	2	0.003948	0.006525
45	3	0.003926	0.006507
46	0	0.003872	0.003903
46	1	0.003872	0.003903
46	2	0.003948	0.006523
46	3	0.003927	0.006500
47	0	0.003870	0.003904
47	1	0.003870	0.003904
47	2	0.003951	0.006518
47	3	0.003922	0.006493
48	0	0.003872	0.003903
48	1	0.003868	0.003904
48	2	0.003948	0.006532
48	3	0.003926	0.006504
49	0	0.003872	0.003903
49	1	0.003867	0.003904
49	2	0.003947	0.006523
49	3	0.003913	0.006495
50	0	0.003871	0.003903
50	1	0.003872	0.003904
50	2	0.003947	0.006523
50	3	0.003916	0.006496
51	0	0.003874	0.003904
51	1	0.003872	0.003904
51	2	0.003942	0.006521
51	3	0.003915	0.006494
52	0	0.003874	0.003903
