core	gpu	HostToDevice	DeviceToHost
0	0	0.005088	0.007086
0	1	0.005237	0.006524
0	2	0.005125	0.006078
0	3	0.005170	0.005853
1	0	0.004514	0.005927
1	1	0.004394	0.005952
1	2	0.004429	0.005950
1	3	0.004499	0.006034
2	0	0.004417	0.005957
2	1	0.004395	0.006008
2	2	0.004460	0.006030
2	3	0.004557	0.006030
3	0	0.004434	0.006019
3	1	0.004441	0.006032
3	2	0.004427	0.006103
3	3	0.004490	0.006096
4	0	0.004388	0.006085
4	1	0.004418	0.006088
4	2	0.004528	0.006089
4	3	0.004515	0.006096
5	0	0.004628	0.006105
5	1	0.004459	0.006096
5	2	0.004548	0.006091
5	3	0.004579	0.006106
6	0	0.004498	0.006127
6	1	0.004460	0.006163
6	2	0.004468	0.006172
6	3	0.004516	0.006143
7	0	0.004460	0.006154
7	1	0.004433	0.006183
7	2	0.004511	0.006176
7	3	0.004521	0.006212
8	0	0.005073	0.006170
8	1	0.005027	0.006196
8	2	0.005080	0.006183
8	3	0.005106	0.006227
9	0	0.005029	0.006270
9	1	0.005068	0.006257
9	2	0.005021	0.006296
9	3	0.005069	0.006298
10	0	0.005040	0.006274
10	1	0.005148	0.006311
10	2	0.005237	0.006339
10	3	0.005124	0.006317
11	0	0.005109	0.006436
11	1	0.005168	0.006436
11	2	0.005142	0.006403
11	3	0.005120	0.006415
12	0	0.005161	0.006418
12	1	0.005139	0.006420
12	2	0.005153	0.006416
12	3	0.005160	0.006459
13	0	0.005259	0.006428
13	1	0.005170	0.006485
13	2	0.005199	0.006479
13	3	0.005125	0.006475
14	0	0.005143	0.006525
14	1	0.005225	0.006510
14	2	0.005221	0.006538
14	3	0.005234	0.006569
15	0	0.005199	0.006524
15	1	0.005169	0.006556
15	2	0.005256	0.006559
15	3	0.005214	0.006580
16	0	0.005252	0.006526
16	1	0.005269	0.006609
16	2	0.005303	0.006594
16	3	0.005258	0.006608
17	0	0.005290	0.006579
17	1	0.005345	0.006589
17	2	0.005358	0.006609
17	3	0.005305	0.006730
18	0	0.005365	0.006615
18	1	0.005319	0.006618
18	2	0.005355	0.006665
18	3	0.005346	0.006648
19	0	0.005285	0.006659
19	1	0.005300	0.006630
19	2	0.005285	0.006713
19	3	0.005375	0.006727
20	0	0.005357	0.006816
20	1	0.005348	0.006712
20	2	0.005349	0.006759
20	3	0.005408	0.006810
21	0	0.005356	0.006755
21	1	0.005362	0.006790
21	2	0.005367	0.006790
21	3	0.005375	0.006864
22	0	0.005300	0.006871
22	1	0.005462	0.006785
22	2	0.005333	0.006798
22	3	0.005334	0.006823
23	0	0.005429	0.006816
23	1	0.005457	0.006828
23	2	0.005361	0.006842
23	3	0.005361	0.006859
24	0	0.005456	0.006848
24	1	0.005451	0.006841
24	2	0.005418	0.006876
24	3	0.005469	0.006865
25	0	0.005400	0.006912
25	1	0.005418	0.006889
25	2	0.005445	0.006912
25	3	0.005413	0.006940
26	0	0.005407	0.006923
26	1	0.005456	0.006936
26	2	0.005492	0.006948
26	3	0.005413	0.006966
