core	gpu	HostToDevice	DeviceToHost
0	0	0.003742	0.004276
0	1	0.003750	0.003829
0	2	0.003767	0.006723
0	3	0.003838	0.006860
1	0	0.003747	0.003798
1	1	0.003742	0.003798
1	2	0.003758	0.006735
1	3	0.003834	0.006848
2	0	0.003743	0.003798
2	1	0.003742	0.003798
2	2	0.003758	0.006742
2	3	0.003834	0.006853
3	0	0.003747	0.003798
3	1	0.003742	0.003798
3	2	0.003757	0.006741
3	3	0.003832	0.006855
4	0	0.003747	0.003798
4	1	0.003742	0.003798
4	2	0.003756	0.006740
4	3	0.003832	0.006853
5	0	0.003747	0.003798
5	1	0.003742	0.003798
5	2	0.003757	0.006741
5	3	0.003831	0.006855
6	0	0.003747	0.003798
6	1	0.003742	0.003798
6	2	0.003759	0.006734
6	3	0.003838	0.006850
7	0	0.003747	0.003798
7	1	0.003742	0.003798
7	2	0.003756	0.006741
7	3	0.003834	0.006854
8	0	0.003749	0.003798
8	1	0.003742	0.003798
8	2	0.003760	0.006744
8	3	0.003839	0.006862
9	0	0.003749	0.003798
9	1	0.003742	0.003798
9	2	0.003761	0.006735
9	3	0.003841	0.006856
10	0	0.003748	0.003798
10	1	0.003742	0.003798
10	2	0.003762	0.006743
10	3	0.003844	0.006860
11	0	0.003749	0.003798
11	1	0.003741	0.003798
11	2	0.003761	0.006756
11	3	0.003844	0.006869
12	0	0.003749	0.003798
12	1	0.003742	0.003798
12	2	0.003761	0.006753
12	3	0.003841	0.006869
13	0	0.003748	0.003798
13	1	0.003742	0.003798
13	2	0.003760	0.006748
13	3	0.003841	0.006858
14	0	0.003748	0.003798
14	1	0.003742	0.003798
14	2	0.003761	0.006738
14	3	0.003839	0.006854
15	0	0.003747	0.003798
15	1	0.003742	0.003798
15	2	0.003761	0.006738
15	3	0.003840	0.006854
16	0	0.003747	0.003798
16	1	0.003742	0.003798
16	2	0.003755	0.006735
16	3	0.003830	0.006849
17	0	0.003747	0.003798
17	1	0.003741	0.003798
17	2	0.003754	0.006739
17	3	0.003825	0.006857
18	0	0.003749	0.003798
18	1	0.003742	0.003798
18	2	0.003754	0.006741
18	3	0.003827	0.006848
19	0	0.003748	0.003798
19	1	0.003742	0.003798
19	2	0.003756	0.006739
19	3	0.003827	0.006851
20	0	0.003748	0.003798
20	1	0.003741	0.003798
20	2	0.003754	0.006737
20	3	0.003827	0.006852
21	0	0.003748	0.003798
21	1	0.003742	0.003798
21	2	0.003754	0.006737
21	3	0.003823	0.006847
22	0	0.003750	0.003798
22	1	0.003742	0.003798
22	2	0.003754	0.006730
22	3	0.003825	0.006844
23	0	0.003748	0.003798
23	1	0.003742	0.003798
23	2	0.003753	0.006731
23	3	0.003825	0.006842
24	0	0.003747	0.003798
24	1	0.003742	0.003798
24	2	0.003759	0.006735
24	3	0.003834	0.006846
25	0	0.003748	0.003798
25	1	0.003742	0.003798
25	2	0.003758	0.006732
25	3	0.003832	0.006841
26	0	0.003748	0.003798
26	1	0.003742	0.003798
26	2	0.003758	0.006736
26	3	0.003834	0.006854
27	0	0.003749	0.003798
27	1	0.003742	0.003798
27	2	0.003759	0.006736
27	3	0.003838	0.006853
28	0	0.003748	0.003798
28	1	0.003742	0.003798
28	2	0.003765	0.006728
28	3	0.003838	0.006836
29	0	0.003749	0.003798
29	1	0.003742	0.003798
29	2	0.003761	0.006732
29	3	0.003833	0.006846
30	0	0.003749	0.003798
30	1	0.003742	0.003798
30	2	0.003757	0.006727
30	3	0.003836	0.006845
31	0	0.003748	0.003798
31	1	0.003742	0.003798
31	2	0.003759	0.006735
31	3	0.003834	0.006844
32	0	0.003746	0.003798
32	1	0.003741	0.003798
32	2	0.003812	0.006446
32	3	0.003785	0.006416
33	0	0.003743	0.003798
33	1	0.003745	0.003798
33	2	0.003804	0.006453
33	3	0.003786	0.006421
34	0	0.003746	0.003798
34	1	0.003747	0.003798
34	2	0.003814	0.006446
34	3	0.003775	0.006413
35	0	0.003745	0.003798
35	1	0.003742	0.003798
35	2	0.003808	0.006439
35	3	0.003777	0.006411
36	0	0.003744	0.003798
36	1	0.003745	0.003798
36	2	0.003813	0.006435
36	3	0.003782	0.006407
37	0	0.003744	0.003798
37	1	0.003742	0.003798
37	2	0.003813	0.006436
37	3	0.003776	0.006409
38	0	0.003745	0.003798
38	1	0.003746	0.003798
38	2	0.003817	0.006438
38	3	0.003779	0.006416
39	0	0.003744	0.003798
39	1	0.003745	0.003798
39	2	0.003814	0.006438
39	3	0.003786	0.006419
40	0	0.003745	0.003798
40	1	0.003745	0.003798
40	2	0.003818	0.006447
40	3	0.003794	0.006423
41	0	0.003746	0.003798
41	1	0.003746	0.003798
41	2	0.003823	0.006474
41	3	0.003799	0.006422
42	0	0.003745	0.003798
42	1	0.003744	0.003798
42	2	0.003822	0.006436
42	3	0.003795	0.006419
43	0	0.003744	0.003798
43	1	0.003747	0.003798
43	2	0.003823	0.006441
43	3	0.003788	0.006420
44	0	0.003744	0.003798
44	1	0.003745	0.003798
44	2	0.003822	0.006433
44	3	0.003788	0.006411
45	0	0.003746	0.003798
45	1	0.003744	0.003798
45	2	0.003817	0.006433
45	3	0.003793	0.006412
46	0	0.003745	0.003798
46	1	0.003745	0.003798
46	2	0.003826	0.006438
46	3	0.003793	0.006414
47	0	0.003747	0.003798
47	1	0.003746	0.003798
47	2	0.003822	0.006443
47	3	0.003792	0.006420
48	0	0.003745	0.003798
48	1	0.003745	0.003798
48	2	0.003819	0.006441
48	3	0.003781	0.006420
49	0	0.003744	0.003798
49	1	0.003742	0.003798
49	2	0.003815	0.006438
49	3	0.003779	0.006412
50	0	0.003746	0.003798
50	1	0.003743	0.003798
50	2	0.003812	0.006439
50	3	0.003790	0.006417
51	0	0.003745	0.003798
51	1	0.003742	0.003798
51	2	0.003814	0.006442
51	3	0.003786	0.006418
52	0	0.003746	0.003798
52	1	0.003746	0.003798
52	2	0.003819	0.006431
52	3	0.003788	0.006415
53	0	0.003747	0.003798
53	1	0.003742	0.003798
53	2	0.003817	0.006430
53	3	0.003788	0.006407
54	0	0.003745	0.003798
54	1	0.003746	0.003798
54	2	0.003815	0.006440
54	3	0.003780	0.006411
55	0	0.003747	0.003798
55	1	0.003744	0.003798
55	2	0.003822	0.006434
55	3	0.003788	0.006409
56	0	0.003746	0.003798
56	1	0.003746	0.003798
56	2	0.003818	0.006443
56	3	0.003787	0.006415
57	0	0.003746	0.003798
57	1	0.003745	0.003798
57	2	0.003816	0.006437
57	3	0.003782	0.006412
58	0	0.003746	0.003798
58	1	0.003747	0.003798
58	2	0.003820	0.006434
58	3	0.003779	0.006410
59	0	0.003744	0.003798
59	1	0.003744	0.003798
59	2	0.003816	0.006437
59	3	0.003786	0.006413
60	0	0.003746	0.003798
60	1	0.003741	0.003798
