core	gpu	HostToDevice	DeviceToHost
0	0	0.013241	0.020096
0	1	0.013343	0.020153
0	2	0.012911	0.017272
0	3	0.012769	0.017211
1	0	0.011461	0.015177
1	1	0.011467	0.015273
1	2	0.011567	0.015334
1	3	0.011533	0.015241
2	0	0.011436	0.015209
2	1	0.011523	0.015277
2	2	0.011581	0.015292
2	3	0.011588	0.015272
3	0	0.011446	0.015295
3	1	0.011544	0.015370
3	2	0.011556	0.015334
3	3	0.011536	0.015337
4	0	0.011596	0.015365
4	1	0.011563	0.015411
4	2	0.011627	0.015510
4	3	0.011593	0.015432
5	0	0.011570	0.015378
5	1	0.011582	0.015451
5	2	0.011655	0.015452
5	3	0.011705	0.015517
6	0	0.011556	0.015470
6	1	0.011636	0.015566
6	2	0.011601	0.015568
6	3	0.011557	0.015478
7	0	0.011647	0.015558
7	1	0.011602	0.015676
7	2	0.011663	0.015665
7	3	0.011641	0.015613
8	0	0.011629	0.015663
8	1	0.011611	0.015588
8	2	0.011675	0.015708
8	3	0.011658	0.015683
9	0	0.011626	0.015601
9	1	0.011656	0.015622
9	2	0.011654	0.015764
9	3	0.011681	0.015683
10	0	0.011656	0.015743
10	1	0.011674	0.015672
10	2	0.011662	0.015860
10	3	0.011727	0.015762
11	0	0.011662	0.015804
11	1	0.011708	0.015856
11	2	0.011713	0.015966
11	3	0.011681	0.015880
12	0	0.011714	0.015881
12	1	0.011698	0.015856
12	2	0.011676	0.015941
12	3	0.011725	0.015889
13	0	0.011740	0.016016
13	1	0.011725	0.016014
13	2	0.011725	0.016087
13	3	0.011751	0.016035
14	0	0.011739	0.016074
14	1	0.011754	0.016058
14	2	0.011759	0.016123
14	3	0.011710	0.016078
15	0	0.011743	0.016126
15	1	0.011755	0.016170
15	2	0.011779	0.016245
15	3	0.011803	0.016135
16	0	0.012958	0.016074
16	1	0.012917	0.016120
16	2	0.012857	0.016252
16	3	0.012844	0.016226
17	0	0.012900	0.016170
17	1	0.012937	0.016183
17	2	0.012830	0.016232
17	3	0.012782	0.016295
18	0	0.012921	0.016189
18	1	0.012927	0.016256
18	2	0.012789	0.016353
18	3	0.012807	0.016299
19	0	0.012926	0.016351
19	1	0.012951	0.016462
19	2	0.012892	0.016533
19	3	0.012849	0.016426
20	0	0.012973	0.016791
20	1	0.012932	0.016587
20	2	0.012863	0.016558
20	3	0.012881	0.016469
21	0	0.012962	0.016738
21	1	0.012970	0.016583
21	2	0.012847	0.016538
21	3	0.012902	0.016493
22	0	0.012944	0.016774
22	1	0.012931	0.016506
22	2	0.012913	0.016610
22	3	0.012886	0.016777
23	0	0.012941	0.016832
23	1	0.012898	0.016635
23	2	0.012829	0.016645
23	3	0.012899	0.016643
24	0	0.012959	0.016821
24	1	0.012969	0.016554
24	2	0.012964	0.016679
24	3	0.012909	0.016692
25	0	0.012928	0.016865
25	1	0.013486	0.016629
25	2	0.012960	0.016732
25	3	0.012866	0.016678
26	0	0.012874	0.016928
26	1	0.013025	0.016633
26	2	0.012927	0.016778
26	3	0.012911	0.016773
27	0	0.012954	0.017038
27	1	0.012929	0.016683
27	2	0.012928	0.016906
27	3	0.012912	0.016830
28	0	0.013029	0.017069
28	1	0.012970	0.016744
28	2	0.012995	0.016895
28	3	0.012914	0.016878
29	0	0.012869	0.017135
29	1	0.012988	0.016901
29	2	0.012966	0.016907
29	3	0.012815	0.016886
30	0	0.012979	0.017143
30	1	0.012930	0.016780
30	2	0.012965	0.016832
30	3	0.012858	0.016960
31	0	0.012982	0.017239
31	1	0.012988	0.016858
31	2	0.012922	0.016926
31	3	0.012868	0.017085
32	0	0.012528	0.017243
32	1	0.012388	0.016870
32	2	0.012495	0.017037
32	3	0.012365	0.016885
33	0	0.012379	0.017212
33	1	0.012434	0.016864
33	2	0.012484	0.017013
33	3	0.012303	0.016965
34	0	0.012422	0.017292
34	1	0.012376	0.017009
34	2	0.012400	0.017048
34	3	0.012283	0.016999
35	0	0.012548	0.017225
35	1	0.012441	0.016898
35	2	0.012529	0.017090
35	3	0.012499	0.017048
36	0	0.012502	0.017334
36	1	0.012440	0.016898
36	2	0.012454	0.017002
36	3	0.012428	0.017058
37	0	0.012540	0.017286
37	1	0.012464	0.017055
37	2	0.012491	0.017002
37	3	0.012395	0.017121
38	0	0.012470	0.017360
38	1	0.012468	0.017047
38	2	0.012533	0.017191
38	3	0.012322	0.016992
39	0	0.012538	0.017441
39	1	0.012499	0.017061
39	2	0.012443	0.017182
39	3	0.012367	0.017052
40	0	0.012533	0.017433
40	1	0.012480	0.017037
40	2	0.012466	0.017230
40	3	0.012458	0.017117
41	0	0.012451	0.017478
41	1	0.012447	0.017043
41	2	0.012456	0.017234
41	3	0.012402	0.017153
42	0	0.012453	0.017405
42	1	0.012437	0.017062
42	2	0.012464	0.017141
42	3	0.012381	0.017143
43	0	0.012455	0.017452
43	1	0.012465	0.017180
43	2	0.012328	0.017266
43	3	0.012349	0.017178
44	0	0.012491	0.017496
44	1	0.012445	0.017078
44	2	0.012482	0.017272
44	3	0.012374	0.017243
45	0	0.012368	0.017459
45	1	0.012451	0.017072
45	2	0.012411	0.017197
45	3	0.012430	0.018042
46	0	0.012420	0.017371
46	1	0.012424	0.016980
46	2	0.012315	0.017147
46	3	0.012369	0.019137
47	0	0.012455	0.017390
47	1	0.012439	0.017251
47	2	0.012465	0.017117
47	3	0.012428	0.019194
48	0	0.012879	0.017633
48	1	0.012923	0.017156
48	2	0.012926	0.017232
48	3	0.012859	0.019182
49	0	0.012879	0.017526
49	1	0.012907	0.017165
49	2	0.012884	0.017219
49	3	0.012878	0.019590
50	0	0.012927	0.017476
50	1	0.012907	0.017104
50	2	0.012853	0.017278
50	3	0.012814	0.019186
51	0	0.012923	0.017926
51	1	0.012942	0.017118
51	2	0.012862	0.017276
51	3	0.012876	0.019342
52	0	0.012954	0.017768
52	1	0.012953	0.017221
52	2	0.012898	0.017269
52	3	0.012825	0.019345
53	0	0.012875	0.017554
53	1	0.012734	0.017164
53	2	0.012833	0.017540
53	3	0.012922	0.019438
54	0	0.012952	0.017587
54	1	0.012907	0.017183
54	2	0.012907	0.017674
54	3	0.012841	0.019423
55	0	0.012940	0.017688
55	1	0.012944	0.017241
55	2	0.012907	0.017373
55	3	0.012903	0.019414
56	0	0.012921	0.017933
56	1	0.012860	0.017250
56	2	0.012824	0.017418
56	3	0.012774	0.019449
57	0	0.012903	0.017656
57	1	0.012818	0.017315
57	2	0.012846	0.017497
57	3	0.012754	0.019498
58	0	0.012876	0.017713
58	1	0.012855	0.017294
58	2	0.012817	0.017436
58	3	0.012773	0.019539
59	0	0.012900	0.017728
59	1	0.012888	0.017287
59	2	0.012847	0.017412
59	3	0.012827	0.019569
60	0	0.012857	0.018072
60	1	0.012868	0.017358
60	2	0.012780	0.017492
60	3	0.012753	0.019614
61	0	0.012834	0.017776
61	1	0.012834	0.017571
61	2	0.012824	0.017513
61	3	0.012766	0.019647
62	0	0.012844	0.017781
62	1	0.012912	0.017363
62	2	0.012850	0.017518
62	3	0.012834	0.019752
63	0	0.012890	0.018095
63	1	0.012858	0.017426
63	2	0.012840	0.017538
63	3	0.012847	0.019743
64	0	0.011678	0.018020
64	1	0.011794	0.017381
64	2	0.011726	0.017589
64	3	0.011825	0.020355
65	0	0.011847	0.017842
65	1	0.011801	0.017454
65	2	0.011531	0.017504
65	3	0.011829	0.020170
66	0	0.011703	0.017863
66	1	0.011898	0.017457
66	2	0.011648	0.017667
66	3	0.011690	0.019815
67	0	0.011769	0.018134
67	1	0.011765	0.017419
67	2	0.011765	0.017667
67	3	0.011849	0.019843
68	0	0.011750	0.018130
68	1	0.011905	0.017492
68	2	0.011711	0.017630
68	3	0.011773	0.020337
69	0	0.011891	0.018124
69	1	0.011810	0.017475
69	2	0.011790	0.017622
69	3	0.011743	0.020454
70	0	0.011796	0.018316
70	1	0.011841	0.017744
70	2	0.011700	0.017682
70	3	0.011784	0.020491
71	0	0.011739	0.017984
71	1	0.011713	0.017737
71	2	0.011672	0.017632
71	3	0.011822	0.020495
72	0	0.011735	0.018355
72	1	0.011901	0.017535
72	2	0.011592	0.017758
72	3	0.011805	0.019971
73	0	0.011809	0.018048
73	1	0.011945	0.017558
73	2	0.011817	0.017708
73	3	0.011831	0.020084
74	0	0.011764	0.018057
74	1	0.011867	0.017621
74	2	0.011662	0.017795
74	3	0.011617	0.020060
75	0	0.011821	0.018098
75	1	0.011663	0.017612
75	2	0.011873	0.017869
75	3	0.011794	0.020749
76	0	0.011895	0.018368
76	1	0.011848	0.017634
76	2	0.011796	0.017797
76	3	0.011855	0.020169
77	0	0.011939	0.018101
77	1	0.011920	0.017666
77	2	0.011790	0.017884
77	3	0.011908	0.020222
78	0	0.011822	0.018442
78	1	0.011946	0.017702
78	2	0.011824	0.017912
78	3	0.011670	0.020297
79	0	0.011812	0.018212
79	1	0.011819	0.017712
79	2	0.011782	0.017923
79	3	0.011876	0.020342
80	0	0.014311	0.018559
80	1	0.014190	0.017741
80	2	0.014356	0.017933
80	3	0.014316	0.020342
81	0	0.014355	0.018252
81	1	0.014349	0.017723
81	2	0.014273	0.018075
81	3	0.014421	0.020348
82	0	0.014416	0.018284
82	1	0.014370	0.017757
82	2	0.014292	0.017977
82	3	0.014359	0.020834
83	0	0.014245	0.018334
83	1	0.014333	0.017793
83	2	0.014280	0.018003
83	3	0.014290	0.020364
84	0	0.014347	0.018662
84	1	0.014356	0.017741
84	2	0.014202	0.017975
84	3	0.014227	0.020420
85	0	0.014368	0.018773
85	1	0.014388	0.017819
85	2	0.014220	0.018104
85	3	0.014276	0.020740
86	0	0.014319	0.018603
86	1	0.014390	0.017796
86	2	0.014207	0.018091
86	3	0.014323	0.020505
87	0	0.014330	0.018433
87	1	0.014367	0.017860
87	2	0.014249	0.018119
87	3	0.014374	0.020508
88	0	0.014449	0.018670
88	1	0.014381	0.018172
88	2	0.014359	0.018108
88	3	0.014357	0.020558
89	0	0.014420	0.018415
89	1	0.014366	0.018188
89	2	0.014362	0.018175
89	3	0.014357	0.020569
90	0	0.014400	0.018510
90	1	0.014387	0.017882
90	2	0.014387	0.018151
90	3	0.014334	0.020563
91	0	0.014466	0.018500
91	1	0.014424	0.017919
91	2	0.014421	0.018209
91	3	0.014488	0.020588
92	0	0.014379	0.018860
92	1	0.014484	0.017903
92	2	0.014417	0.018151
92	3	0.014408	0.020648
93	0	0.014454	0.018559
93	1	0.014417	0.017948
93	2	0.014377	0.018179
93	3	0.014377	0.020689
94	0	0.014417	0.018540
94	1	0.014379	0.017921
94	2	0.014312	0.018202
94	3	0.014317	0.020672
95	0	0.014343	0.018535
95	1	0.014348	0.017917
95	2	0.014449	0.018165
95	3	0.014347	0.020721
96	0	0.013118	0.018825
96	1	0.013171	0.017994
96	2	0.012741	0.018221
96	3	0.012965	0.020730
97	0	0.012993	0.018572
97	1	0.013023	0.017959
97	2	0.012995	0.018168
97	3	0.012980	0.020725
98	0	0.012825	0.018587
98	1	0.012703	0.018377
98	2	0.012900	0.018249
98	3	0.012705	0.021212
99	0	0.013031	0.018595
99	1	0.013084	0.018003
99	2	0.012940	0.018647
99	3	0.012727	0.020984
100	0	0.013213	0.019040
100	1	0.013005	0.018013
100	2	0.013006	0.018271
100	3	0.012833	0.020867
101	0	0.012864	0.018980
101	1	0.012984	0.018039
101	2	0.012823	0.018204
101	3	0.012769	0.020836
102	0	0.012794	0.018876
102	1	0.012763	0.018162
102	2	0.012877	0.018545
102	3	0.012880	0.020929
103	0	0.013105	0.018594
103	1	0.012722	0.018210
103	2	0.013036	0.018220
103	3	0.012973	0.021534
104	0	0.013252	0.018893
104	1	0.012791	0.018116
104	2	0.012838	0.018302
104	3	0.011970	0.020925
105	0	0.013148	0.018620
105	1	0.013176	0.018401
105	2	0.013211	0.018250
105	3	0.013045	0.020945
106	0	0.013037	0.018654
106	1	0.013169	0.018225
106	2	0.013119	0.018558
106	3	0.012776	0.021336
107	0	0.013205	0.018697
107	1	0.013157	0.018630
107	2	0.012756	0.018486
107	3	0.013117	0.021381
108	0	0.013176	0.019039
108	1	0.013070	0.018539
108	2	0.012861	0.018592
108	3	0.013005	0.020999
109	0	0.011843	0.018950
109	1	0.013174	0.018271
109	2	0.013193	0.018622
109	3	0.013141	0.021043
110	0	0.013198	0.018666
110	1	0.013196	0.018470
110	2	0.012923	0.018328
110	3	0.013151	0.021059
111	0	0.012985	0.018720
111	1	0.013044	0.018197
111	2	0.012973	0.018426
111	3	0.013181	0.021062
112	0	0.015028	0.019012
112	1	0.015368	0.018233
112	2	0.014860	0.018369
112	3	0.015232	0.021104
113	0	0.015288	0.018780
113	1	0.015507	0.018318
113	2	0.015288	0.018422
113	3	0.015271	0.021131
114	0	0.014992	0.018800
114	1	0.015342	0.018335
114	2	0.015288	0.018720
114	3	0.015362	0.021120
115	0	0.014824	0.018794
115	1	0.015391	0.018272
115	2	0.015419	0.018368
115	3	0.015148	0.021131
116	0	0.015020	0.019150
116	1	0.015136	0.018301
116	2	0.015227	0.018384
116	3	0.014992	0.021172
117	0	0.015363	0.018818
117	1	0.015037	0.018313
117	2	0.015132	0.018404
117	3	0.014856	0.021165
118	0	0.015059	0.018783
118	1	0.015256	0.018325
118	2	0.015372	0.018369
118	3	0.015018	0.021200
119	0	0.015500	0.019106
119	1	0.015109	0.018350
119	2	0.015210	0.018375
119	3	0.014858	0.021230
120	0	0.015146	0.019258
120	1	0.015330	0.018735
120	2	0.015160	0.018553
120	3	0.015403	0.021213
121	0	0.015471	0.018903
121	1	0.015504	0.018379
121	2	0.015381	0.018431
121	3	0.014960	0.021887
122	0	0.015114	0.018900
122	1	0.015364	0.018398
122	2	0.015361	0.018490
122	3	0.015090	0.021271
123	0	0.015429	0.018884
123	1	0.015326	0.018363
123	2	0.014884	0.018801
123	3	0.015432	0.021361
124	0	0.015382	0.019289
124	1	0.015285	0.018391
124	2	0.014820	0.018442
124	3	0.015373	0.021344
125	0	0.014814	0.018911
125	1	0.015445	0.018449
125	2	0.015175	0.018500
125	3	0.015309	0.021378
126	0	0.014852	0.018896
126	1	0.015049	0.018486
126	2	0.014841	0.018750
126	3	0.014918	0.021423
127	0	0.015189	0.018906
127	1	0.015495	0.018493
127	2	0.014771	0.018493
127	3	0.015254	0.021430
