core	gpu	HostToDevice	DeviceToHost
0	0	0.009934	0.009824
0	1	0.009932	0.009802
0	2	0.010053	0.011097
0	3	0.010093	0.010982
1	0	0.009932	0.009793
1	1	0.009919	0.009791
1	2	0.010056	0.011098
1	3	0.010099	0.010982
2	0	0.009922	0.009796
2	1	0.009926	0.009790
2	2	0.010050	0.011098
2	3	0.010095	0.010983
3	0	0.009923	0.009795
3	1	0.009920	0.009787
3	2	0.010044	0.011098
3	3	0.010092	0.010984
4	0	0.009923	0.009790
4	1	0.009917	0.009787
4	2	0.010052	0.011098
4	3	0.010095	0.010983
5	0	0.009924	0.009789
5	1	0.009926	0.009787
5	2	0.010045	0.011098
5	3	0.010092	0.010985
6	0	0.009920	0.009791
6	1	0.009917	0.009787
6	2	0.010052	0.011100
6	3	0.010102	0.010986
7	0	0.009921	0.009791
7	1	0.009918	0.009787
7	2	0.010047	0.011101
7	3	0.010110	0.010986
8	0	0.009929	0.009794
8	1	0.009933	0.009793
8	2	0.010046	0.011101
8	3	0.010113	0.010985
9	0	0.009920	0.009796
9	1	0.009934	0.009792
9	2	0.010042	0.011101
9	3	0.010113	0.010987
10	0	0.009926	0.009810
10	1	0.009935	0.009804
10	2	0.010044	0.011100
10	3	0.010122	0.011024
11	0	0.009948	0.009919
11	1	0.009945	0.009956
11	2	0.010051	0.011106
11	3	0.010121	0.011001
12	0	0.009941	0.009904
12	1	0.009945	0.009881
12	2	0.010065	0.011135
12	3	0.010121	0.010983
13	0	0.009944	0.009849
13	1	0.009950	0.009855
13	2	0.010072	0.011127
13	3	0.010124	0.010984
14	0	0.009949	0.009791
14	1	0.009954	0.009802
14	2	0.010068	0.011115
14	3	0.010122	0.010984
15	0	0.009946	0.009787
15	1	0.009951	0.009782
15	2	0.010063	0.011104
15	3	0.010119	0.010982
16	0	0.009942	0.009756
16	1	0.009935	0.009755
16	2	0.010051	0.010685
16	3	0.010334	0.010674
17	0	0.009944	0.009764
17	1	0.009944	0.009792
17	2	0.010058	0.010716
17	3	0.010337	0.010674
18	0	0.009938	0.009853
18	1	0.009936	0.009850
18	2	0.010055	0.010737
18	3	0.010336	0.010688
19	0	0.009936	0.009928
19	1	0.009944	0.009901
19	2	0.010042	0.010679
19	3	0.010334	0.010706
20	0	0.009941	0.009945
20	1	0.009936	0.009942
20	2	0.010037	0.010677
20	3	0.010337	0.010722
21	0	0.009914	0.009785
21	1	0.009915	0.009758
21	2	0.010031	0.010676
21	3	0.010317	0.010676
22	0	0.009919	0.009756
22	1	0.009918	0.009754
22	2	0.010026	0.010674
22	3	0.010307	0.010675
23	0	0.009913	0.009755
23	1	0.009913	0.009754
23	2	0.010027	0.010674
23	3	0.010316	0.010675
24	0	0.009929	0.009756
24	1	0.009918	0.009755
24	2	0.010041	0.010675
24	3	0.010314	0.010674
25	0	0.009925	0.009756
25	1	0.009927	0.009755
25	2	0.010033	0.010674
25	3	0.010329	0.010675
26	0	0.009926	0.009756
26	1	0.009926	0.009754
26	2	0.010035	0.010674
26	3	0.010327	0.010675
27	0	0.009930	0.009756
27	1	0.009927	0.009755
27	2	0.010049	0.010674
27	3	0.010326	0.010675
28	0	0.009930	0.009756
28	1	0.009925	0.009754
28	2	0.010047	0.010675
28	3	0.010328	0.010675
29	0	0.009929	0.009756
29	1	0.009936	0.009753
29	2	0.010047	0.010674
29	3	0.010327	0.010674
30	0	0.009933	0.009756
30	1	0.009940	0.009754
30	2	0.010050	0.010675
30	3	0.010340	0.010674
31	0	0.009943	0.009756
31	1	0.009943	0.009754
31	2	0.010051	0.010674
31	3	0.010334	0.010674
32	0	0.009950	0.009755
32	1	0.009960	0.009762
32	2	0.010170	0.010694
32	3	0.010054	0.010694
33	0	0.009953	0.009888
33	1	0.009957	0.009925
33	2	0.010162	0.010672
33	3	0.010043	0.010675
34	0	0.009923	0.009756
34	1	0.009926	0.009753
34	2	0.010146	0.010669
34	3	0.010025	0.010670
35	0	0.009929	0.009755
35	1	0.009934	0.009754
35	2	0.010160	0.010669
35	3	0.010040	0.010670
36	0	0.009945	0.009755
36	1	0.009942	0.009754
36	2	0.010167	0.010670
36	3	0.010043	0.010671
37	0	0.009954	0.009756
37	1	0.009944	0.009754
37	2	0.010174	0.010669
37	3	0.010047	0.010671
38	0	0.009944	0.009757
38	1	0.009948	0.009826
38	2	0.010181	0.010702
38	3	0.010047	0.010695
39	0	0.009951	0.009904
39	1	0.009939	0.009872
39	2	0.010152	0.010674
39	3	0.010041	0.010674
40	0	0.009920	0.009757
40	1	0.009924	0.009755
40	2	0.010152	0.010670
40	3	0.010026	0.010670
41	0	0.009932	0.009756
41	1	0.009933	0.009755
41	2	0.010149	0.010670
41	3	0.010031	0.010671
42	0	0.009930	0.009756
42	1	0.009943	0.009755
42	2	0.010160	0.010671
42	3	0.010035	0.010671
43	0	0.009949	0.009756
43	1	0.009955	0.009755
43	2	0.010166	0.010687
43	3	0.010048	0.010679
44	0	0.009950	0.009842
44	1	0.009951	0.009932
44	2	0.010152	0.010675
44	3	0.010046	0.010677
45	0	0.009934	0.009762
45	1	0.009926	0.009755
45	2	0.010148	0.010671
45	3	0.010031	0.010672
46	0	0.009924	0.009757
46	1	0.009933	0.009755
46	2	0.010160	0.010671
46	3	0.010029	0.010671
47	0	0.009944	0.009756
47	1	0.009941	0.009755
47	2	0.010164	0.010672
47	3	0.010041	0.010671
48	0	0.009953	0.009756
48	1	0.009951	0.009765
48	2	0.009966	0.010689
48	3	0.009975	0.010803
49	0	0.009946	0.009852
49	1	0.009939	0.009942
49	2	0.009954	0.010676
49	3	0.009953	0.010793
50	0	0.009924	0.009758
50	1	0.009928	0.009754
50	2	0.009956	0.010671
50	3	0.009953	0.010789
51	0	0.009929	0.009756
51	1	0.009938	0.009754
51	2	0.009959	0.010674
51	3	0.009970	0.010789
52	0	0.009928	0.009756
52	1	0.009937	0.009755
52	2	0.009964	0.010670
52	3	0.009973	0.010789
53	0	0.009940	0.009756
53	1	0.009949	0.009764
53	2	0.009975	0.010710
53	3	0.009977	0.010813
54	0	0.009953	0.009893
54	1	0.009944	0.009891
54	2	0.009958	0.010677
54	3	0.009946	0.010793
55	0	0.009919	0.009756
55	1	0.009915	0.009753
55	2	0.009952	0.010677
55	3	0.009952	0.010793
56	0	0.009926	0.009756
56	1	0.009936	0.009755
56	2	0.009963	0.010671
56	3	0.009957	0.010792
57	0	0.009933	0.009757
57	1	0.009946	0.009754
57	2	0.009979	0.010671
57	3	0.009977	0.010791
58	0	0.009946	0.009765
58	1	0.009948	0.009890
58	2	0.009963	0.010676
58	3	0.009952	0.010796
59	0	0.009923	0.009784
59	1	0.009918	0.009754
59	2	0.010002	0.010672
59	3	0.009958	0.010791
60	0	0.009928	0.009755
60	1	0.009924	0.009754
60	2	0.009959	0.010671
60	3	0.009956	0.010791
61	0	0.009928	0.009757
61	1	0.009941	0.009754
61	2	0.009972	0.010671
61	3	0.009965	0.010799
62	0	0.009948	0.009757
62	1	0.009939	0.009842
62	2	0.009971	0.010736
62	3	0.009969	0.010797
63	0	0.009940	0.009919
63	1	0.009926	0.009754
63	2	0.009948	0.010672
63	3	0.009952	0.010817
64	0	0.009960	0.010876
64	1	0.009965	0.010751
64	2	0.009939	0.009778
64	3	0.009945	0.009774
65	0	0.009969	0.010869
65	1	0.009989	0.010751
65	2	0.009947	0.009775
65	3	0.009949	0.009774
66	0	0.009976	0.010874
66	1	0.009993	0.010751
66	2	0.009963	0.009777
66	3	0.009966	0.009775
67	0	0.009987	0.010873
67	1	0.010000	0.010755
67	2	0.009964	0.009775
67	3	0.009960	0.009798
68	0	0.009987	0.010888
68	1	0.010002	0.010779
68	2	0.009968	0.009806
68	3	0.009970	0.009949
69	0	0.009970	0.010875
69	1	0.009984	0.010756
69	2	0.009965	0.009943
69	3	0.009940	0.009772
70	0	0.009962	0.010870
70	1	0.009975	0.010757
70	2	0.009938	0.009776
70	3	0.009946	0.009775
71	0	0.009962	0.010869
71	1	0.009979	0.010758
71	2	0.009950	0.009775
71	3	0.009948	0.009774
72	0	0.009978	0.010871
72	1	0.009983	0.010758
72	2	0.009952	0.009775
72	3	0.009959	0.009772
73	0	0.009980	0.010870
73	1	0.009995	0.010757
73	2	0.009960	0.009775
73	3	0.009962	0.009822
74	0	0.009980	0.010902
74	1	0.010005	0.010802
74	2	0.009960	0.009832
74	3	0.009955	0.009888
75	0	0.009967	0.010876
75	1	0.009972	0.010760
75	2	0.009950	0.009847
75	3	0.009936	0.009771
76	0	0.009968	0.010881
76	1	0.009978	0.010763
76	2	0.009942	0.009773
76	3	0.009946	0.009770
77	0	0.009962	0.010874
77	1	0.009985	0.010762
77	2	0.009947	0.009774
77	3	0.009936	0.009770
78	0	0.009976	0.010876
78	1	0.009999	0.010768
78	2	0.009957	0.009773
78	3	0.009962	0.009771
79	0	0.009979	0.010878
79	1	0.009996	0.010757
79	2	0.009961	0.009774
79	3	0.009962	0.009835
80	0	0.009965	0.010717
80	1	0.010078	0.010725
80	2	0.009968	0.009876
80	3	0.009936	0.009747
81	0	0.009944	0.010677
81	1	0.010056	0.010676
81	2	0.009937	0.009747
81	3	0.009941	0.009746
82	0	0.009945	0.010678
82	1	0.010067	0.010677
82	2	0.009951	0.009747
82	3	0.009954	0.009746
83	0	0.009964	0.010685
83	1	0.010080	0.010676
83	2	0.009966	0.009746
83	3	0.009967	0.009781
84	0	0.009964	0.010704
84	1	0.010077	0.010717
84	2	0.009966	0.009827
84	3	0.009933	0.009747
85	0	0.009944	0.010679
85	1	0.010057	0.010676
85	2	0.009935	0.009746
85	3	0.009942	0.009746
86	0	0.009954	0.010683
86	1	0.010070	0.010673
86	2	0.009951	0.009746
86	3	0.009957	0.009743
87	0	0.009961	0.010678
87	1	0.010067	0.010673
87	2	0.009963	0.009746
87	3	0.009963	0.009756
88	0	0.009971	0.010680
