core	gpu	HostToDevice	DeviceToHost
0	0	0.001338	0.000407
0	1	0.000987	0.000389
0	2	0.000964	0.000391
0	3	0.000940	0.000391
1	0	0.000368	0.000393
1	1	0.000371	0.000383
1	2	0.000373	0.000398
1	3	0.000372	0.000399
2	0	0.000374	0.000390
2	1	0.000369	0.000385
2	2	0.000370	0.000395
2	3	0.000369	0.000400
3	0	0.000376	0.000401
3	1	0.000370	0.000397
3	2	0.000374	0.000410
3	3	0.000369	0.000411
4	0	0.000440	0.000429
4	1	0.000446	0.000434
4	2	0.000437	0.000437
4	3	0.000440	0.000432
5	0	0.000445	0.000433
5	1	0.000450	0.000435
5	2	0.000447	0.000435
5	3	0.000453	0.000439
6	0	0.000471	0.000437
6	1	0.000469	0.000442
6	2	0.000469	0.000443
6	3	0.000460	0.000439
7	0	0.000481	0.000440
7	1	0.000478	0.000444
7	2	0.000462	0.000444
7	3	0.000462	0.000449
8	0	0.000466	0.000443
8	1	0.000465	0.000444
8	2	0.000458	0.000444
8	3	0.000455	0.000443
9	0	0.000476	0.000445
9	1	0.000472	0.000447
9	2	0.000463	0.000447
9	3	0.000461	0.000453
10	0	0.000481	0.000447
10	1	0.000478	0.000447
10	2	0.000471	0.000453
10	3	0.000470	0.000452
11	0	0.000477	0.000448
11	1	0.000477	0.000447
11	2	0.000471	0.000457
11	3	0.000474	0.000454
12	0	0.000476	0.000449
12	1	0.000478	0.000450
12	2	0.000472	0.000452
12	3	0.000474	0.000452
13	0	0.000483	0.000449
13	1	0.000486	0.000450
13	2	0.000473	0.000450
13	3	0.000472	0.000451
14	0	0.000484	0.000449
14	1	0.000487	0.000449
14	2	0.000476	0.000453
14	3	0.000471	0.000451
15	0	0.000476	0.000451
15	1	0.000480	0.000451
15	2	0.000472	0.000462
15	3	0.000476	0.000455
16	0	0.000522	0.000451
16	1	0.000524	0.000449
16	2	0.000513	0.000462
16	3	0.000518	0.000456
17	0	0.000522	0.000451
17	1	0.000523	0.000449
17	2	0.000511	0.000453
17	3	0.000512	0.000451
18	0	0.000525	0.000455
18	1	0.000526	0.000452
18	2	0.000511	0.000455
18	3	0.000510	0.000453
19	0	0.000524	0.000452
19	1	0.000531	0.000450
19	2	0.000514	0.000456
19	3	0.000514	0.000463
20	0	0.000526	0.000451
20	1	0.000527	0.000454
20	2	0.000511	0.000453
20	3	0.000511	0.000455
21	0	0.000532	0.000453
21	1	0.000531	0.000452
21	2	0.000518	0.000461
21	3	0.000517	0.000458
22	0	0.000524	0.000468
22	1	0.000525	0.000453
22	2	0.000514	0.000462
22	3	0.000509	0.000525
23	0	0.000521	0.000468
23	1	0.000525	0.000456
23	2	0.000512	0.000457
23	3	0.000508	0.000530
24	0	0.000534	0.000471
24	1	0.000527	0.000461
24	2	0.000515	0.000456
24	3	0.000513	0.000534
25	0	0.000530	0.000473
25	1	0.000526	0.000459
25	2	0.000516	0.000528
25	3	0.000511	0.000532
26	0	0.000528	0.000466
26	1	0.000525	0.000457
26	2	0.000514	0.000468
26	3	0.000511	0.000529
27	0	0.000526	0.000469
27	1	0.000525	0.000456
27	2	0.000512	0.000524
