core	gpu	HostToDevice	DeviceToHost
0	0	16.369303	8.717063
0	1	16.665321	8.988193
0	2	19.300341	9.274158
0	3	19.377009	9.159305
1	0	22.511876	16.442406
1	1	22.390560	16.615146
1	2	22.507747	16.537567
1	3	22.364635	16.371389
2	0	22.393805	16.441963
2	1	22.427152	16.628941
2	2	22.381570	16.586147
2	3	22.357282	16.414702
3	0	22.476437	16.348684
3	1	22.404265	16.605901
3	2	22.441252	16.539920
3	3	22.325061	16.372509
4	0	22.388158	16.347962
4	1	22.323510	16.542441
4	2	22.438055	16.497270
4	3	22.396229	16.242841
5	0	22.273959	16.259414
5	1	22.308497	16.541544
5	2	22.206271	16.483314
5	3	22.317429	16.216409
6	0	22.244511	16.254445
6	1	22.216799	16.518646
6	2	22.311291	16.466216
6	3	22.135722	16.209808
7	0	22.039444	16.242301
7	1	22.174303	16.518243
7	2	22.316613	16.475338
7	3	22.056788	16.200988
8	0	22.337910	16.489392
8	1	22.257835	16.489003
8	2	22.278674	16.446969
8	3	22.166411	16.449862
9	0	22.194421	16.440280
9	1	22.178714	16.454829
9	2	22.273003	16.397360
9	3	22.217183	16.391955
10	0	22.174564	16.438852
10	1	22.195974	16.424807
10	2	21.832305	16.130150
10	3	21.766165	16.088302
11	0	21.848854	16.106164
11	1	21.716349	15.848399
11	2	21.937751	16.071558
11	3	21.818959	16.081827
12	0	21.703260	15.830518
12	1	21.780923	15.822834
12	2	21.797920	16.026803
12	3	21.629157	16.029045
13	0	21.811201	15.780288
13	1	21.708915	15.768465
13	2	21.829279	16.011594
13	3	21.618776	15.985353
14	0	21.782925	15.760037
14	1	21.538842	15.768037
14	2	21.678381	15.957008
14	3	21.850203	15.987238
15	0	21.807869	15.723477
15	1	21.847368	15.727782
15	2	21.927800	15.999003
15	3	21.891819	15.935562
16	0	21.851377	15.690947
16	1	21.859359	15.772458
16	2	21.829006	16.012067
16	3	21.688781	15.974653
17	0	21.839375	15.683176
17	1	21.655249	15.705412
17	2	21.877733	15.937352
17	3	21.773638	16.052537
18	0	21.975309	15.713064
18	1	21.919788	15.723325
18	2	21.963368	15.983281
18	3	21.796052	15.965064
19	0	21.795779	15.718790
19	1	21.751465	15.677526
19	2	21.795079	15.648616
19	3	21.623276	16.010229
20	0	21.701486	15.623340
20	1	21.670165	15.673450
20	2	21.974458	15.675543
20	3	21.715963	15.912245
21	0	21.891524	15.640545
21	1	21.710054	15.633465
21	2	21.812195	15.618133
21	3	21.597166	15.925002
22	0	21.788504	15.626280
22	1	21.642521	15.645026
22	2	21.896806	15.633234
22	3	21.616728	15.946002
23	0	21.775328	15.663535
23	1	21.696664	15.630672
23	2	21.908104	15.540440
23	3	21.704070	16.448355
24	0	21.693251	15.545368
24	1	21.566907	15.554648
24	2	21.738973	15.563890
24	3	21.643020	15.633044
25	0	21.501965	15.543943
25	1	21.662666	15.546001
25	2	21.625153	15.568148
25	3	21.606818	15.554103
26	0	21.685101	15.511688
26	1	21.432464	15.526031
26	2	21.823543	15.537315
26	3	21.634773	15.576740
27	0	21.648835	15.535931
27	1	21.683155	15.515335
27	2	21.655441	15.507510
27	3	21.669241	15.584953
28	0	21.675955	15.501395
28	1	21.475448	15.554519
28	2	21.669876	15.509618
28	3	21.549413	15.628121
29	0	21.729957	15.562709
29	1	21.660917	15.550546
29	2	21.867994	15.492631
29	3	21.696779	15.591323
30	0	21.618011	15.558504
30	1	21.071983	15.555629
30	2	21.763817	15.512023
30	3	21.597128	15.663967
31	0	21.801287	15.568574
31	1	21.563459	15.541192
31	2	21.865643	15.489476
31	3	21.717875	15.631913
32	0	22.102155	15.549932
32	1	21.949565	15.596980
32	2	22.132069	15.474670
32	3	22.024712	15.578628
33	0	21.991243	15.513955
33	1	22.007598	15.525044
33	2	22.081844	15.491412
33	3	21.972876	15.537483
34	0	22.192100	15.510939
34	1	21.731388	15.486204
34	2	21.974478	15.438727
34	3	21.972223	15.593135
35	0	22.120278	15.510653
35	1	21.906001	15.501386
35	2	22.128037	15.453347
35	3	22.061790	15.640846
36	0	22.017184	15.443650
36	1	21.917702	15.489613
36	2	22.016588	15.478290
36	3	21.933218	15.540401
37	0	21.953098	15.502350
37	1	21.927151	15.484554
37	2	22.011983	15.453797
37	3	21.816814	15.512664
38	0	21.928667	15.405284
38	1	21.829006	15.410496
38	2	21.938165	15.409669
38	3	21.909342	15.434823
39	0	21.930164	15.451704
39	1	21.960187	15.434716
39	2	22.103396	15.438015
39	3	21.811552	15.541281
40	0	22.017085	15.402067
40	1	21.930125	15.433526
40	2	22.051229	15.409543
40	3	22.016966	15.788912
41	0	21.929731	15.420463
41	1	22.051209	15.414670
41	2	21.911761	15.420833
41	3	21.863255	15.685342
42	0	22.104416	15.415828
42	1	22.027255	15.463781
42	2	21.900479	15.385372
42	3	22.047645	15.407607
43	0	22.004127	15.354070
43	1	21.829240	15.364719
43	2	22.064821	15.379005
43	3	22.030276	15.302842
44	0	22.037018	15.330305
44	1	22.018832	15.345838
44	2	22.074657	15.367340
44	3	21.832891	15.293917
45	0	21.893998	15.348019
45	1	22.013928	15.310404
45	2	22.125330	15.342029
45	3	21.928470	15.259113
46	0	22.063644	15.361055
46	1	22.076832	15.322021
46	2	22.164237	15.345790
46	3	22.099694	15.232142
47	0	22.095754	15.311758
47	1	21.959101	15.305672
47	2	22.076273	15.329438
47	3	22.123666	15.294205
48	0	21.890386	15.335100
48	1	21.796927	15.270930
48	2	21.991481	15.299524
48	3	21.636134	15.236867
49	0	21.891386	15.267931
49	1	21.745053	15.282381
49	2	21.896904	15.262376
49	3	21.709340	15.198177
50	0	21.794223	15.265220
50	1	21.678438	15.307409
50	2	21.819310	15.289779
50	3	21.885068	15.262337
51	0	21.990372	15.230546
51	1	21.803468	15.227012
51	2	22.016290	15.243888
51	3	21.740638	15.092032
52	0	21.585289	15.186822
52	1	21.710111	15.235298
52	2	21.838848	15.237190
52	3	21.886637	15.142476
53	0	21.933514	15.192237
53	1	21.830548	15.188967
53	2	22.005654	15.198631
53	3	21.980967	15.141095
54	0	21.900007	15.204367
54	1	21.671203	15.220101
54	2	21.849069	15.198745
54	3	21.685872	15.074391
55	0	21.883655	15.221316
55	1	21.689686	15.156379
55	2	21.822820	15.207691
55	3	21.903426	15.135548
56	0	21.713606	15.190574
56	1	21.839160	15.180241
56	2	21.946468	15.199899
56	3	21.594033	15.172260
57	0	21.690919	15.165059
57	1	21.967004	15.212021
57	2	22.023480	15.171977
57	3	21.754431	15.138091
58	0	22.017323	15.178476
58	1	21.699865	15.145200
58	2	21.809409	15.145115
58	3	21.776474	15.124137
59	0	21.682308	15.146318
59	1	21.785335	15.183111
59	2	21.985837	15.167358
59	3	21.575198	15.090250
60	0	21.914063	15.089513
60	1	21.853998	15.154582
60	2	22.009760	15.127914
60	3	21.871677	15.025564
61	0	21.727752	15.127042
61	1	21.870658	15.121318
61	2	22.049337	15.165050
61	3	21.808805	15.111499
62	0	21.777659	15.191349
62	1	21.649066	15.246192
62	2	21.848834	15.227183
62	3	21.692731	15.189865
63	0	21.866858	15.281951
63	1	21.530637	15.283147
63	2	21.787649	15.211377
63	3	21.432276	15.185727
64	0	21.936904	15.249392
64	1	21.975605	15.251840
64	2	21.740077	15.167452
64	3	21.760791	14.843017
65	0	22.202959	15.180354
65	1	21.986629	15.212562
65	2	22.094214	15.126489
65	3	21.749315	15.065406
66	0	21.719865	15.651605
66	1	21.699479	15.176900
66	2	21.883126	15.118976
66	3	21.503821	15.046085
67	0	21.794650	15.156793
67	1	22.130223	15.131336
67	2	22.084082	15.063249
67	3	21.549945	15.041941
68	0	22.173779	15.079112
68	1	21.854878	15.131964
68	2	22.110883	15.071079
68	3	21.851787	15.017394
69	0	21.811376	15.103170
69	1	21.606780	15.092675
69	2	21.786365	15.053460
69	3	21.802864	15.005054
70	0	21.954895	15.108507
70	1	22.224363	15.089979
70	2	21.713066	15.036577
70	3	21.954204	15.025925
71	0	21.998714	15.094532
71	1	22.156232	15.126882
71	2	22.154362	15.073628
71	3	21.643634	15.020267
72	0	21.948717	15.041533
72	1	22.327532	15.084469
72	2	22.319021	15.029440
72	3	21.640814	15.019814
73	0	21.654096	15.082149
73	1	21.981541	15.050462
73	2	21.893900	15.023225
73	3	21.493277	14.993332
74	0	22.139154	15.041032
74	1	21.711019	15.045491
74	2	21.858987	15.055298
74	3	21.607679	14.990579
75	0	22.056389	15.062599
75	1	22.003750	15.055660
75	2	22.226143	15.026323
75	3	21.845824	14.993728
76	0	21.990966	15.033429
76	1	21.973983	16.130288
76	2	22.194502	15.007507
76	3	21.730556	14.990681
77	0	22.069429	15.032438
77	1	22.009502	16.561473
77	2	22.232782	14.972652
77	3	21.551772	15.007811
78	0	21.914731	14.998159
78	1	21.840000	16.576631
78	2	21.916856	14.990672
78	3	21.800684	14.974214
79	0	21.791519	15.031142
79	1	21.911505	16.573885
79	2	21.885853	14.962137
79	3	21.518377	14.946262
80	0	21.103421	14.983523
80	1	21.214253	16.561889
80	2	21.209130	14.962064
80	3	20.944861	14.930769
81	0	20.892308	14.961926
81	1	21.086215	16.560855
81	2	21.191567	14.966090
81	3	20.651276	14.918899
82	0	21.052740	15.008144
82	1	20.931106	16.572176
82	2	21.159572	14.974774
82	3	20.723586	14.903135
83	0	20.961854	14.985123
83	1	21.337084	16.545827
83	2	21.431504	14.954557
83	3	21.101506	14.921762
84	0	21.219028	14.942988
84	1	21.347196	16.543551
84	2	20.918336	14.889865
84	3	21.271886	14.927054
85	0	21.086798	14.922328
85	1	21.231023	16.552053
85	2	21.275260	14.897960
85	3	21.089858	14.930021
86	0	21.151561	14.979625
86	1	21.206919	16.537130
86	2	21.311121	14.909042
86	3	20.930065	14.923751
87	0	21.043250	14.975903
87	1	21.205648	16.544392
87	2	21.329572	14.932797
87	3	20.904975	14.900934
88	0	21.250815	14.922109
88	1	21.395519	16.540771
88	2	21.438543	14.939806
88	3	20.960937	14.899970
89	0	21.423549	14.929783
89	1	21.149472	16.538093
89	2	21.218863	14.910317
89	3	21.016403	14.847062
90	0	21.492539	14.963375
90	1	21.155318	16.535976
90	2	21.252147	14.916611
90	3	20.760858	14.839760
91	0	21.040330	14.906183
91	1	21.072456	16.560630
91	2	21.242272	14.901616
91	3	20.929311	14.860500
92	0	20.843382	14.912776
92	1	21.241348	16.533233
92	2	21.120820	14.858293
92	3	20.884767	14.854767
93	0	21.049709	14.912302
93	1	20.911224	16.537668
93	2	20.973902	14.895924
93	3	20.615563	14.827927
94	0	21.350295	14.918835
94	1	21.400864	16.527468
94	2	21.513087	14.884427
94	3	20.697987	14.824712
95	0	21.135045	14.911191
95	1	21.337699	16.529841
95	2	21.156290	14.870520
95	3	20.828339	14.816453
96	0	21.794009	14.879637
96	1	21.764399	16.521563
96	2	21.812370	14.893889
96	3	21.479302	14.817505
97	0	21.755304	14.936122
97	1	21.485162	16.522368
97	2	21.846782	14.868310
97	3	21.547169	14.829332
98	0	21.977287	14.891563
98	1	22.143009	16.505523
98	2	21.555311	14.870809
98	3	21.579450	14.807862
99	0	21.504333	14.883438
99	1	21.272108	16.506874
99	2	21.591971	14.867821
99	3	21.786443	14.782175
100	0	21.313297	14.864173
100	1	21.251869	16.513919
100	2	21.836679	14.875394
100	3	21.593403	14.772703
101	0	21.332293	14.880952
101	1	21.851553	16.503504
101	2	21.729589	14.829062
101	3	21.496967	14.765582
102	0	21.820539	14.842530
102	1	21.669203	16.511842
102	2	21.970819	14.832052
102	3	21.592544	14.750104
103	0	22.019170	14.805195
103	1	21.845765	16.503761
103	2	21.670126	14.827602
103	3	21.456122	14.718660
104	0	21.491725	14.800779
104	1	21.549432	16.501920
104	2	21.553599	14.791830
104	3	21.354758	14.681865
105	0	21.693618	14.834080
105	1	21.621246	16.420023
