core	gpu	HostToDevice	DeviceToHost
0	0	26.258444	26.364902
0	1	26.277993	26.365064
0	2	26.275467	23.647408
0	3	26.233005	23.911503
1	0	26.288064	26.364900
1	1	26.283556	26.365098
1	2	26.277081	23.648462
1	3	26.237207	23.911639
2	0	26.291899	26.364874
2	1	26.284866	26.364990
2	2	26.271876	23.647852
2	3	26.230669	23.912261
3	0	26.283159	26.364901
3	1	26.281727	26.365041
3	2	26.273519	23.648144
3	3	26.233237	23.910787
4	0	26.283750	26.364896
4	1	26.280654	26.365114
4	2	26.270161	23.647569
4	3	26.233730	23.911164
5	0	26.287513	26.364922
5	1	26.278361	26.365054
5	2	26.272604	23.647962
5	3	26.232060	23.911316
6	0	26.286239	26.365053
6	1	26.280728	26.365014
6	2	26.273353	23.647792
6	3	26.229764	23.911030
7	0	26.277938	26.365095
7	1	26.278138	26.365061
7	2	26.274812	23.647414
7	3	26.222229	23.911907
8	0	26.277733	26.365069
8	1	26.272995	26.365038
8	2	26.268577	23.647575
8	3	26.231249	23.911363
9	0	26.278195	26.365036
9	1	26.275569	26.365049
9	2	26.267160	23.648208
9	3	26.232281	23.911413
10	0	26.283011	26.365052
10	1	26.272453	26.365014
10	2	26.272905	23.617839
10	3	26.228201	23.911033
11	0	26.279877	26.365051
11	1	26.274810	26.365013
11	2	26.267081	23.647435
11	3	26.226754	23.911689
12	0	26.280147	26.365083
12	1	26.275134	26.365015
12	2	26.272688	23.648117
12	3	26.225427	23.911096
13	0	26.279474	26.365011
13	1	26.271089	26.365078
13	2	26.268839	23.647438
13	3	26.224558	23.911974
14	0	26.281522	26.365028
14	1	26.269434	26.364941
14	2	26.269895	23.647723
14	3	26.225847	23.911072
15	0	26.282833	26.365058
15	1	26.271820	26.364952
15	2	26.269649	23.647150
15	3	26.229591	23.911301
16	0	26.274282	26.365044
16	1	26.273841	26.365004
16	2	25.931164	23.914099
16	3	25.010265	23.914399
17	0	26.274322	26.365033
17	1	26.275226	26.365048
17	2	25.914698	23.913803
17	3	25.013328	23.914784
18	0	26.280619	26.364690
18	1	26.271080	26.365082
18	2	25.938937	23.915315
18	3	25.009748	23.914053
19	0	26.272556	26.365046
19	1	26.273412	26.365009
19	2	25.937927	23.913130
19	3	25.005031	23.913986
20	0	26.272273	26.365086
20	1	26.268127	26.365002
20	2	25.934261	23.914842
20	3	25.009489	23.914437
21	0	26.272859	26.365106
21	1	26.269887	26.365046
21	2	25.918491	23.913495
21	3	25.012325	23.914312
22	0	26.276175	26.364950
22	1	26.273721	26.364652
22	2	25.940062	23.913977
22	3	25.012473	23.914368
23	0	26.273188	26.364900
23	1	26.277807	26.364976
23	2	25.938705	23.913340
23	3	25.010785	23.914542
24	0	26.280943	26.364891
24	1	26.274580	26.364960
24	2	25.935590	23.914012
24	3	25.016849	23.914501
25	0	26.276335	26.364883
25	1	26.287147	26.364940
25	2	25.929764	23.914105
25	3	25.024956	23.914501
26	0	26.275758	26.364913
26	1	26.275416	26.364929
26	2	25.938305	23.913836
26	3	25.020475	23.914824
27	0	26.277371	26.364891
27	1	26.276263	26.364989
27	2	25.933360	23.913395
27	3	25.013472	23.914341
28	0	26.274466	26.364995
28	1	26.270684	26.365005
28	2	25.935358	23.914549
28	3	25.014821	23.913892
29	0	26.270938	26.364849
29	1	26.275370	26.364970
29	2	25.936215	23.914189
29	3	25.012004	23.914183
30	0	26.272588	26.364530
30	1	26.270672	26.365052
30	2	25.928882	23.913647
30	3	25.008857	23.914380
31	0	26.268154	26.364917
31	1	26.270170	26.364960
31	2	25.935157	23.914017
31	3	25.013521	23.914013
32	0	26.269197	26.364942
32	1	26.265750	26.364973
32	2	25.543680	23.919395
32	3	25.943986	23.916927
33	0	26.275785	26.365024
33	1	26.267487	26.365003
33	2	25.542926	23.919393
33	3	25.939443	23.916845
34	0	26.270977	26.364896
34	1	26.268930	26.364699
34	2	25.540807	23.919425
34	3	25.942175	23.917299
35	0	26.269795	26.364869
35	1	26.269616	26.364984
35	2	25.539045	23.919061
35	3	25.937492	23.917045
36	0	26.278507	26.364919
36	1	26.265554	26.364940
36	2	25.544852	23.918965
36	3	25.939502	23.916894
37	0	26.281673	26.364937
37	1	26.266898	26.364978
37	2	25.542511	23.919374
37	3	25.937255	23.916627
38	0	26.275201	26.364780
38	1	26.271951	26.364565
38	2	25.539298	23.919591
38	3	25.938192	23.916433
39	0	26.276774	26.364853
39	1	26.267354	26.364976
39	2	25.542463	23.918962
39	3	25.942046	23.917614
40	0	26.276260	26.364874
40	1	26.270442	26.364951
40	2	25.541578	23.919199
40	3	25.943910	23.916500
41	0	26.280858	26.364812
41	1	26.267384	26.364905
41	2	25.539623	23.919631
41	3	25.941125	23.916052
42	0	26.271896	26.364788
42	1	26.271231	26.364878
42	2	25.539495	23.918724
42	3	25.935904	23.916394
43	0	26.275938	26.364828
43	1	26.267390	26.364935
43	2	25.538887	23.919185
43	3	25.939979	23.916272
44	0	26.273390	26.364801
