core	gpu	HostToDevice	DeviceToHost
0	0	21.810137	21.955215
0	1	22.284500	22.996745
0	2	21.848502	19.612002
0	3	22.128155	20.275829
1	0	22.102363	21.919119
1	1	21.966019	22.965445
1	2	21.856387	20.105152
1	3	21.866053	20.257534
2	0	21.889088	21.932102
2	1	21.766992	22.937800
2	2	21.673755	20.112501
2	3	21.740462	20.297163
3	0	22.101612	21.954599
3	1	21.995394	22.948176
3	2	21.615348	20.165714
3	3	21.655911	20.321185
4	0	21.719307	21.949726
4	1	21.846791	22.996338
4	2	21.860240	20.187339
4	3	21.895222	20.356503
5	0	21.672973	21.952254
5	1	21.757475	22.986663
5	2	21.788847	20.205769
5	3	21.684162	20.349769
6	0	21.781193	21.939925
6	1	21.729819	23.012392
6	2	21.836655	20.249027
6	3	21.912233	20.395616
7	0	21.682778	21.937892
7	1	21.759172	23.018833
7	2	21.802833	20.250865
7	3	21.896388	20.424623
8	0	22.032923	21.940233
8	1	22.100237	23.011714
8	2	21.989141	20.232351
8	3	21.923117	20.359951
9	0	22.195863	21.948924
9	1	22.147853	23.013680
9	2	21.993908	20.241420
9	3	21.938323	20.401848
10	0	22.210882	21.936536
10	1	22.051145	23.007716
10	2	21.997128	20.186556
10	3	22.004563	20.335361
11	0	21.975472	21.947013
11	1	21.855348	23.006903
11	2	21.879831	20.221773
11	3	21.718100	20.408776
12	0	22.017338	21.937953
12	1	21.997809	21.978625
12	2	21.853391	20.154217
12	3	21.883631	20.326367
13	0	22.201856	21.945348
13	1	22.022055	21.981531
13	2	21.898230	20.178631
13	3	21.716591	20.325468
14	0	22.235283	21.941095
14	1	22.178913	21.979305
14	2	21.825369	20.135257
14	3	21.877380	20.300380
15	0	22.147162	21.946951
15	1	21.905967	21.956079
15	2	21.772270	20.205560
15	3	21.733385	20.348126
16	0	22.235409	21.941095
16	1	22.164064	21.980171
16	2	21.788421	21.967439
16	3	21.899641	21.930748
17	0	22.249657	21.937029
17	1	22.219283	21.979491
17	2	21.951761	21.970775
17	3	21.973803	21.945903
18	0	22.126651	21.937584
18	1	22.175640	21.963610
18	2	22.020192	21.961387
18	3	21.696085	21.925147
19	0	21.912848	21.947444
19	1	22.104426	21.983325
19	2	21.804780	21.961819
19	3	21.972196	21.946211
20	0	22.122140	21.940233
20	1	22.308299	21.980727
20	2	21.903571	21.955154
20	3	22.053385	21.928840
21	0	22.338214	21.935797
21	1	21.875420	21.978810
21	2	21.761717	21.972011
21	3	21.911004	21.946951
22	0	22.206715	21.966265
22	1	22.226869	21.956388
22	2	21.987904	21.942759
22	3	21.795047	21.944670
23	0	22.101362	21.979243
23	1	22.139442	21.975719
23	2	21.843982	21.946519
23	3	22.008096	21.980294
24	0	22.181243	21.967748
24	1	21.908178	21.971269
24	2	21.764506	21.946273
24	3	21.857304	21.960091
25	0	21.932903	21.978130
25	1	22.194287	21.972258
25	2	22.073574	21.957375
