core	gpu	HostToDevice	DeviceToHost
0	0	0.001557	0.000720
0	1	0.001200	0.000681
0	2	0.001150	0.000678
0	3	0.001219	0.000671
1	0	0.000614	0.000657
1	1	0.000604	0.000664
1	2	0.000607	0.000664
1	3	0.000604	0.000664
2	0	0.000613	0.000664
2	1	0.000620	0.000668
2	2	0.000605	0.000675
2	3	0.000602	0.000688
3	0	0.000607	0.000679
3	1	0.000606	0.000676
3	2	0.000600	0.000703
3	3	0.000604	0.000695
4	0	0.000699	0.000720
4	1	0.000720	0.000723
4	2	0.000681	0.000738
4	3	0.000695	0.000735
5	0	0.000720	0.000757
5	1	0.000754	0.000747
5	2	0.000714	0.000758
5	3	0.000719	0.000763
6	0	0.000753	0.000750
6	1	0.000761	0.000767
6	2	0.000727	0.000774
6	3	0.000718	0.000765
7	0	0.000758	0.000767
7	1	0.000761	0.000775
7	2	0.000727	0.000777
7	3	0.000730	0.000781
8	0	0.000761	0.000783
8	1	0.000765	0.000791
8	2	0.000747	0.000792
8	3	0.000737	0.000799
9	0	0.000758	0.000788
9	1	0.000779	0.000802
9	2	0.000739	0.000801
9	3	0.000740	0.000797
10	0	0.000790	0.000802
10	1	0.000803	0.000815
10	2	0.000758	0.000821
10	3	0.000755	0.000802
11	0	0.000798	0.000803
11	1	0.000814	0.000812
11	2	0.000762	0.000813
11	3	0.000761	0.000810
12	0	0.000806	0.000817
12	1	0.000819	0.000813
12	2	0.000764	0.000814
12	3	0.000776	0.000819
13	0	0.000810	0.000810
13	1	0.000807	0.000810
13	2	0.000789	0.000818
13	3	0.000765	0.000817
14	0	0.000821	0.000814
14	1	0.000822	0.000815
14	2	0.000775	0.000824
14	3	0.000773	0.000815
15	0	0.000829	0.000816
15	1	0.000831	0.000816
15	2	0.000781	0.000820
15	3	0.000770	0.000813
16	0	0.000964	0.000817
16	1	0.000971	0.000804
16	2	0.000913	0.000828
16	3	0.000910	0.000802
17	0	0.000973	0.000800
17	1	0.000972	0.000810
17	2	0.000912	0.000817
17	3	0.000897	0.000813
18	0	0.000977	0.000800
18	1	0.000974	0.000803
18	2	0.000919	0.000808
18	3	0.000910	0.000813
19	0	0.000985	0.000812
19	1	0.000978	0.000814
19	2	0.000921	0.000829
19	3	0.000913	0.000817
20	0	0.000980	0.000841
20	1	0.000972	0.000819
20	2	0.000922	0.000815
20	3	0.000899	0.000856
21	0	0.000968	0.000833
21	1	0.000970	0.000839
21	2	0.000912	0.000835
21	3	0.000901	0.000835
22	0	0.000971	0.000849
22	1	0.000976	0.000836
22	2	0.000912	0.000824
22	3	0.000905	0.000848
23	0	0.000971	0.000839
23	1	0.000965	0.000814
23	2	0.000915	0.000835
