core	gpu	HostToDevice	DeviceToHost
0	0	8.855099	20.874526
0	1	22.046167	20.291681
0	2	21.712848	14.491477
0	3	21.915675	13.779875
1	0	21.527969	20.906366
1	1	21.435823	20.249605
1	2	21.560646	13.974850
1	3	21.649670	13.798615
2	0	21.576723	20.922602
2	1	21.437588	20.293262
2	2	21.585069	14.073534
2	3	21.714659	13.707343
3	0	21.567788	20.926526
3	1	21.492435	20.295898
3	2	21.600586	14.025025
3	3	21.677303	13.879512
4	0	21.577915	20.941110
4	1	21.447004	20.302755
4	2	21.601780	14.130297
4	3	21.717073	13.873843
5	0	21.599391	20.919801
5	1	21.490661	20.296425
5	2	21.607755	14.320936
5	3	21.691146	13.999140
6	0	21.620313	20.949533
6	1	21.490661	20.214500
6	2	21.565407	14.303630
6	3	21.670088	14.012196
7	0	21.576723	20.966962
7	1	21.527376	20.205089
7	2	21.586859	14.181082
7	3	21.708022	14.133620
8	0	21.368982	20.883453
8	1	21.440529	20.289572
8	2	21.557076	14.572298
8	3	21.681515	14.221352
9	0	21.607755	20.949533
9	1	21.519075	20.324410
9	2	21.585069	14.717241
9	3	21.630489	14.392431
10	0	21.592228	20.936059
10	1	21.504267	20.298534
10	2	21.572553	14.589441
10	3	21.710435	14.333811
11	0	21.587455	20.960212
11	1	21.498349	20.321766
11	2	21.583877	14.735006
11	3	21.669487	14.408092
12	0	21.618518	20.956838
12	1	21.425829	20.330227
12	2	21.613135	14.911058
12	3	21.702595	14.624946
13	0	21.498940	20.964149
13	1	21.489479	20.221301
13	2	21.561836	14.474561
13	3	21.708022	14.420592
14	0	21.609548	20.936059
14	1	21.503675	20.209793
14	2	21.591035	14.727783
14	3	21.687533	14.627684
15	0	21.513741	20.920361
15	1	21.484751	20.329698
15	2	21.586858	15.009895
15	3	21.683320	14.921026
16	0	21.385946	20.923723
16	1	21.419954	20.328112
16	2	21.554697	15.070118
16	3	21.671891	14.917607
17	0	21.585069	20.947847
17	1	21.491252	20.332344
17	2	21.597600	15.152544
17	3	21.661075	14.920456
18	0	21.560051	20.871179
18	1	21.453482	20.297479
18	2	21.588051	14.963322
18	3	21.668285	14.949006
19	0	21.607157	20.952342
19	1	21.444649	20.314369
19	2	21.522038	15.061111
19	3	21.653871	14.951009
20	0	21.603572	20.957400
20	1	21.468220	20.312256
20	2	21.490661	15.175502
20	3	21.626896	14.875569
21	0	21.608951	20.956276
21	1	21.431119	20.336578
21	2	21.498349	15.019129
21	3	21.620911	14.711144
22	0	21.592228	20.913641
22	1	21.442883	20.303282
22	2	21.547563	15.093993
22	3	21.648470	14.803129
23	0	21.586859	20.910283
23	1	21.465271	20.172222
23	2	21.601183	14.999232
23	3	21.655071	14.951009
24	0	21.303139	20.873410
24	1	21.443472	20.304865
24	2	21.551130	15.233203
24	3	21.678506	15.091952
25	0	21.598795	20.897977
25	1	21.462323	20.269043
25	2	21.511964	15.465091
25	3	21.689340	14.951295
26	0	20.887920	20.917001
26	1	21.431707	20.299589
26	2	21.585666	15.291043
26	3	21.671891	15.066049
27	0	21.577915	20.910283
27	1	21.464092	20.283252
27	2	21.596406	15.544170
27	3	21.573148	15.333059
