core	gpu	HostToDevice	DeviceToHost
0	0	0.000139	0.000151
0	1	0.000098	0.000154
0	2	0.000098	0.000183
0	3	0.000099	0.000188
1	0	0.000092	0.000152
1	1	0.000091	0.000153
1	2	0.000091	0.000182
1	3	0.000092	0.000189
2	0	0.000091	0.000152
2	1	0.000095	0.000155
2	2	0.000092	0.000183
2	3	0.000091	0.000189
3	0	0.000091	0.000152
3	1	0.000091	0.000154
3	2	0.000091	0.000183
3	3	0.000091	0.000189
4	0	0.000099	0.000153
4	1	0.000099	0.000155
4	2	0.000100	0.000185
4	3	0.000097	0.000190
5	0	0.000095	0.000152
5	1	0.000094	0.000155
5	2	0.000094	0.000184
5	3	0.000096	0.000190
6	0	0.000099	0.000154
6	1	0.000098	0.000155
6	2	0.000099	0.000185
6	3	0.000096	0.000190
7	0	0.000095	0.000154
7	1	0.000095	0.000155
7	2	0.000094	0.000185
7	3	0.000096	0.000190
8	0	0.000096	0.000152
8	1	0.000091	0.000154
8	2	0.000092	0.000183
8	3	0.000092	0.000189
9	0	0.000091	0.000152
9	1	0.000091	0.000154
9	2	0.000091	0.000183
9	3	0.000091	0.000189
10	0	0.000091	0.000152
10	1	0.000091	0.000154
10	2	0.000092	0.000185
10	3	0.000091	0.000189
11	0	0.000092	0.000153
11	1	0.000091	0.000155
11	2	0.000091	0.000185
11	3	0.000092	0.000190
12	0	0.000098	0.000153
12	1	0.000098	0.000156
12	2	0.000099	0.000186
12	3	0.000099	0.000191
13	0	0.000097	0.000154
13	1	0.000096	0.000155
13	2	0.000097	0.000186
13	3	0.000095	0.000191
14	0	0.000096	0.000155
14	1	0.000095	0.000156
14	2	0.000097	0.000186
14	3	0.000098	0.000192
15	0	0.000096	0.000154
15	1	0.000099	0.000156
15	2	0.000096	0.000186
15	3	0.000097	0.000192
16	0	0.000095	0.000151
16	1	0.000092	0.000153
16	2	0.000092	0.000185
16	3	0.000092	0.000189
17	0	0.000091	0.000151
17	1	0.000091	0.000153
17	2	0.000091	0.000183
17	3	0.000091	0.000188
18	0	0.000091	0.000152
18	1	0.000091	0.000154
18	2	0.000092	0.000184
18	3	0.000091	0.000188
19	0	0.000092	0.000151
19	1	0.000091	0.000154
19	2	0.000091	0.000185
19	3	0.000091	0.000189
20	0	0.000099	0.000153
20	1	0.000099	0.000155
20	2	0.000099	0.000185
20	3	0.000096	0.000190
21	0	0.000095	0.000154
21	1	0.000093	0.000154
21	2	0.000094	0.000185
21	3	0.000096	0.000191
22	0	0.000099	0.000154
22	1	0.000096	0.000155
22	2	0.000099	0.000186
22	3	0.000098	0.000190
23	0	0.000097	0.000154
23	1	0.000094	0.000155
23	2	0.000095	0.000186
23	3	0.000096	0.000190
24	0	0.000094	0.000151
24	1	0.000091	0.000153
24	2	0.000092	0.000184
24	3	0.000092	0.000189
25	0	0.000091	0.000151
25	1	0.000091	0.000153
25	2	0.000092	0.000184
25	3	0.000091	0.000189
26	0	0.000091	0.000152
26	1	0.000091	0.000154
26	2	0.000092	0.000185
26	3	0.000091	0.000190
27	0	0.000091	0.000152
27	1	0.000091	0.000155
27	2	0.000092	0.000184
27	3	0.000091	0.000190
28	0	0.000097	0.000153
28	1	0.000098	0.000158
28	2	0.000098	0.000186
28	3	0.000099	0.000190
29	0	0.000096	0.000154
29	1	0.000096	0.000155
29	2	0.000096	0.000186
29	3	0.000097	0.000191
30	0	0.000100	0.000155
30	1	0.000099	0.000156
30	2	0.000099	0.000186
30	3	0.000096	0.000191
31	0	0.000094	0.000155
31	1	0.000094	0.000156
31	2	0.000096	0.000187
31	3	0.000095	0.000192
32	0	0.000093	0.000160
32	1	0.000091	0.000161
32	2	0.000092	0.000195
32	3	0.000092	0.000200
33	0	0.000091	0.000160
33	1	0.000091	0.000161
33	2	0.000092	0.000195
33	3	0.000091	0.000201
34	0	0.000091	0.000160
34	1	0.000091	0.000162
34	2	0.000092	0.000195
34	3	0.000091	0.000201
35	0	0.000091	0.000161
35	1	0.000091	0.000162
35	2	0.000092	0.000196
35	3	0.000091	0.000201
36	0	0.000100	0.000162
36	1	0.000099	0.000163
36	2	0.000099	0.000197
36	3	0.000098	0.000202
37	0	0.000095	0.000162
37	1	0.000097	0.000163
37	2	0.000096	0.000197
37	3	0.000096	0.000202
