core	gpu	HostToDevice	DeviceToHost
0	0	26.755534	26.367552
0	1	26.766925	26.367477
0	2	26.766034	14.297537
0	3	26.756649	14.027462
1	0	26.766832	26.367527
1	1	26.768101	26.367474
1	2	26.766250	14.289930
1	3	26.756474	14.027827
2	0	26.764656	26.367534
2	1	26.769450	26.367472
2	2	26.765186	14.289855
2	3	26.757644	14.027747
3	0	26.769937	26.367492
3	1	26.767729	26.367445
3	2	26.766112	14.289438
3	3	26.757372	14.026871
4	0	26.765889	26.367563
4	1	26.768810	26.367425
4	2	26.763148	14.290822
4	3	26.757033	14.027913
5	0	26.765849	26.367546
5	1	26.768998	26.367452
5	2	26.767322	14.291822
5	3	26.756943	14.027085
6	0	26.766149	26.367522
6	1	26.766629	26.367483
6	2	26.764644	14.291691
6	3	26.755658	14.028334
7	0	26.766968	26.367497
7	1	26.767778	26.367423
7	2	26.765624	14.291384
7	3	26.755769	14.028454
8	0	26.763329	26.367567
8	1	26.765045	26.367431
8	2	26.766187	14.291521
8	3	26.756540	14.028417
9	0	26.764866	26.367496
9	1	26.766982	26.367440
9	2	26.763415	14.291566
9	3	26.755940	14.028790
10	0	26.764866	26.367549
10	1	26.766626	26.367460
10	2	26.761673	14.290025
10	3	26.754277	14.028684
11	0	26.765425	26.367526
11	1	26.767854	26.367426
11	2	26.765664	14.292439
11	3	26.756341	14.029092
12	0	26.763966	26.367498
12	1	26.766956	26.367479
12	2	26.765355	14.292295
12	3	26.757029	14.028433
13	0	26.765434	26.367528
13	1	26.765035	26.367431
13	2	26.764190	14.291471
13	3	26.755009	14.028811
14	0	26.765116	26.367512
14	1	26.766330	26.367303
14	2	26.765738	14.291989
14	3	26.757289	14.029094
15	0	26.764503	26.367520
15	1	26.765952	26.367449
15	2	26.764491	14.291434
15	3	26.757649	14.028555
16	0	26.761561	26.367552
16	1	26.764899	26.367419
16	2	26.766431	14.291937
16	3	26.757252	14.028386
17	0	26.764495	26.367535
17	1	26.764890	26.367446
17	2	26.764575	14.292087
17	3	26.756206	14.029217
18	0	26.763882	26.367388
18	1	26.767671	26.367415
18	2	26.763939	14.292921
18	3	26.758361	14.029612
19	0	26.764872	26.367546
19	1	26.766328	26.367467
19	2	26.761247	14.291135
19	3	26.755530	14.029178
20	0	26.764077	26.367512
20	1	26.765034	26.367423
20	2	26.765213	14.293091
20	3	26.755180	14.029837
21	0	26.765118	26.367541
21	1	26.765968	26.367439
21	2	26.762818	14.292522
21	3	26.755390	14.029476
22	0	26.764323	26.367496
22	1	26.765706	26.367378
22	2	26.766205	14.292380
22	3	26.758417	14.030177
23	0	26.762974	26.367444
23	1	26.766499	26.367385
23	2	26.765906	14.291762
23	3	26.755898	14.029416
24	0	26.764906	26.367512
24	1	26.767685	26.367373
24	2	26.765682	14.292395
24	3	26.699431	14.022482
25	0	26.763188	26.367470
25	1	26.764409	26.367388
25	2	26.766396	14.291220
25	3	26.757988	14.029778
26	0	26.766271	26.367466
26	1	26.769282	26.367279
26	2	26.764629	14.293510
26	3	26.756945	14.030075
27	0	26.765826	26.367505
27	1	26.766816	26.367398
27	2	26.761660	14.293112
27	3	26.755650	14.030010
28	0	26.764494	26.367492
28	1	26.765805	26.367395
28	2	26.766136	14.293143
28	3	26.757611	14.029109
29	0	26.763701	26.367427
29	1	26.768005	26.367392
29	2	26.764383	14.293283
29	3	26.756742	14.030604
30	0	26.763999	26.367361
30	1	26.764675	26.367418
30	2	26.764799	14.293457
30	3	26.756691	14.030435
31	0	26.763552	26.367480
31	1	26.766388	26.367381
31	2	26.764476	14.293341
31	3	26.757880	14.030664
32	0	26.765027	26.367414
32	1	26.767679	26.366592
32	2	26.763578	14.119772
32	3	26.759378	14.198642
33	0	26.765133	26.367485
33	1	26.765656	26.362857
33	2	26.761603	14.118980
33	3	26.761209	14.198500
34	0	26.763839	26.367373
34	1	26.766185	26.367409
34	2	26.762926	14.119747
34	3	26.757619	14.199036
35	0	26.763517	26.367478
35	1	26.766143	26.367355
35	2	26.764693	14.119466
35	3	26.760041	14.199590
36	0	26.762092	26.367434
36	1	26.766203	26.367363
36	2	26.761885	14.119864
36	3	26.758701	14.199507
37	0	26.762979	26.367478
37	1	26.767876	26.367407
37	2	26.765042	14.121061
37	3	26.759776	14.199595
38	0	26.764233	26.367389
38	1	26.767375	26.367286
38	2	26.763426	14.119177
38	3	26.758028	14.198744
39	0	26.764479	26.367508
39	1	26.766879	26.367374
39	2	26.763779	14.118376
39	3	26.761160	14.198901
40	0	26.765758	26.367459
40	1	26.767826	26.367395
40	2	26.765287	14.119206
40	3	26.759825	14.198635
41	0	26.764393	26.367507
41	1	26.765976	26.367399
41	2	26.765653	14.119906
41	3	26.760416	14.199949
42	0	26.762670	26.367473
42	1	26.766083	26.367322
42	2	26.766137	14.118593
42	3	26.760854	14.200129
43	0	26.763943	26.367464
43	1	26.767233	26.367426
43	2	26.763274	14.119118
43	3	26.759089	14.200558
44	0	26.764820	26.367484
44	1	26.766354	26.367386
44	2	26.764752	14.121238
44	3	26.759055	14.201096
45	0	26.762387	26.367504
45	1	26.766159	26.367407
45	2	26.764224	14.121195
45	3	26.759325	14.200474
46	0	26.764108	26.367491
46	1	26.765756	26.367382
46	2	26.764785	14.121522
46	3	26.759075	14.200656
47	0	26.763805	26.367511
47	1	26.768172	26.367385
47	2	26.765198	14.121939
47	3	26.759116	14.201275
48	0	26.763864	26.367455
48	1	26.767273	26.367406
48	2	26.763709	14.121984
48	3	26.758991	14.201171
49	0	26.764533	26.367470
49	1	26.766950	26.367415
49	2	26.765481	14.122056
49	3	26.758547	14.201055
50	0	26.762276	26.367486
50	1	26.766610	26.367403
50	2	26.763274	14.121745
50	3	26.761261	14.200744
51	0	26.763754	26.367494
