core	gpu	HostToDevice	DeviceToHost
0	0	0.093439	0.094814
0	1	0.093399	0.094814
0	2	0.093402	0.174855
0	3	0.093435	0.178222
1	0	0.093399	0.094814
1	1	0.093395	0.094814
1	2	0.093401	0.174948
1	3	0.093435	0.178217
2	0	0.093407	0.094814
2	1	0.093390	0.094814
2	2	0.093405	0.174949
2	3	0.093431	0.178218
3	0	0.093388	0.094814
3	1	0.093396	0.094814
3	2	0.093402	0.174954
3	3	0.093432	0.178229
4	0	0.093402	0.094813
4	1	0.093392	0.094814
4	2	0.093412	0.174937
4	3	0.093433	0.178216
5	0	0.093403	0.094814
5	1	0.093392	0.094814
5	2	0.093397	0.174925
5	3	0.093434	0.178227
6	0	0.093402	0.094814
6	1	0.093400	0.094814
6	2	0.093407	0.174927
6	3	0.093438	0.178211
7	0	0.093399	0.094814
7	1	0.093396	0.094814
7	2	0.093403	0.174931
7	3	0.093438	0.178209
8	0	0.093411	0.094813
8	1	0.093405	0.094814
8	2	0.093401	0.174929
8	3	0.093435	0.178210
9	0	0.093406	0.094814
9	1	0.093399	0.094814
9	2	0.093411	0.174928
9	3	0.093437	0.178205
10	0	0.093406	0.094814
10	1	0.093400	0.094814
10	2	0.093417	0.174947
10	3	0.093443	0.178206
11	0	0.093404	0.094814
11	1	0.093396	0.094814
11	2	0.093403	0.174918
11	3	0.093436	0.178201
12	0	0.093409	0.094814
12	1	0.093399	0.094814
12	2	0.093404	0.174919
12	3	0.093433	0.178209
13	0	0.093404	0.094814
13	1	0.093405	0.094814
13	2	0.093408	0.174930
13	3	0.093440	0.178205
14	0	0.093405	0.094814
14	1	0.093401	0.094814
14	2	0.093403	0.174923
14	3	0.093432	0.178201
15	0	0.093407	0.094814
15	1	0.093402	0.094814
15	2	0.093407	0.174930
15	3	0.093431	0.178208
16	0	0.093418	0.094814
16	1	0.093406	0.094814
16	2	0.093401	0.174924
16	3	0.093433	0.178210
17	0	0.093407	0.094814
17	1	0.093406	0.094814
17	2	0.093407	0.174922
17	3	0.093436	0.178200
18	0	0.093409	0.094814
18	1	0.093396	0.094814
18	2	0.093409	0.174912
18	3	0.093429	0.178195
19	0	0.093406	0.094814
19	1	0.093401	0.094814
19	2	0.093419	0.174934
19	3	0.093439	0.178200
20	0	0.093409	0.094814
20	1	0.093405	0.094814
20	2	0.093405	0.174910
20	3	0.093440	0.178192
21	0	0.093405	0.094814
21	1	0.093402	0.094814
21	2	0.093413	0.174917
21	3	0.093439	0.178196
22	0	0.093408	0.094814
22	1	0.093403	0.094814
22	2	0.093401	0.174918
22	3	0.093429	0.178187
23	0	0.093413	0.094814
23	1	0.093400	0.094814
23	2	0.093402	0.174926
23	3	0.093437	0.178197
24	0	0.093406	0.094814
24	1	0.093396	0.094814
24	2	0.093403	0.174918
24	3	0.093635	0.178285
25	0	0.093412	0.094814
25	1	0.093408	0.094814
25	2	0.093401	0.174933
25	3	0.093430	0.178192
26	0	0.093401	0.094814
26	1	0.093391	0.094814
26	2	0.093407	0.174905
26	3	0.093434	0.178189
27	0	0.093403	0.094814
27	1	0.093399	0.094814
27	2	0.093417	0.174909
27	3	0.093438	0.178189
28	0	0.093407	0.094814
28	1	0.093403	0.094814
28	2	0.093402	0.174909
28	3	0.093431	0.178201
29	0	0.093410	0.094814
29	1	0.093395	0.094814
29	2	0.093408	0.174907
29	3	0.093434	0.178182
30	0	0.093409	0.094814
30	1	0.093407	0.094814
30	2	0.093406	0.174905
30	3	0.093435	0.178184
