core	gpu	HostToDevice	DeviceToHost
0	0	6.625865	8.288154
0	1	9.533862	8.274249
0	2	9.625890	8.210527
0	3	9.593833	8.144668
1	0	9.055863	8.201610
1	1	9.397961	8.282803
1	2	9.426239	8.201176
1	3	9.670949	8.264731
2	0	9.479240	8.276824
2	1	9.744114	8.272851
2	2	9.717712	8.157532
2	3	9.409031	8.122733
3	0	9.333542	8.288622
3	1	9.560879	8.266259
3	2	9.474896	8.200777
3	3	9.718467	8.196497
4	0	9.586431	8.291839
4	1	9.477804	8.329689
4	2	9.417925	8.238500
4	3	9.687551	8.186275
5	0	9.492377	8.282172
5	1	9.798416	8.313431
5	2	9.736185	8.205270
5	3	9.348232	8.156148
6	0	9.205891	8.281649
6	1	9.520361	8.310471
6	2	9.503636	8.199781
6	3	9.747725	8.212249
7	0	9.501002	8.235271
7	1	9.250619	8.324754
7	2	9.302524	8.205780
7	3	9.401740	8.136665
8	0	9.547115	8.312051
8	1	9.345194	8.357059
8	2	9.322368	8.207239
8	3	9.573370	8.277233
9	0	9.375020	8.318299
9	1	9.598064	8.368448
9	2	9.617525	8.270856
9	3	9.304881	8.268258
10	0	9.610684	8.310196
10	1	9.374874	8.308872
10	2	9.360273	8.212198
10	3	9.393334	8.165739
11	0	9.391499	8.298309
11	1	9.599575	8.348382
11	2	9.514488	8.253215
11	3	9.739669	8.294045
12	0	9.479636	8.275070
12	1	9.429505	8.325337
12	2	9.356176	8.226084
12	3	9.566368	8.240373
13	0	9.532738	8.269159
13	1	9.260763	8.343699
13	2	9.316498	8.081691
13	3	9.582910	8.250873
14	0	9.480535	8.260247
14	1	9.595409	8.319104
14	2	9.603189	8.219837
14	3	9.754684	8.215409
15	0	9.590552	8.310529
15	1	9.777226	8.302415
15	2	9.723048	8.192631
15	3	9.408253	8.216490
16	0	9.447824	8.645933
16	1	9.731903	8.694012
16	2	9.621076	8.574763
16	3	9.282594	8.526129
17	0	9.588381	8.670738
17	1	9.376842	8.665446
17	2	9.257198	8.604482
17	3	9.256201	8.564277
18	0	9.298343	8.619792
18	1	9.436164	8.550889
18	2	9.419484	8.496028
18	3	9.511303	8.469401
19	0	9.385434	8.614892
19	1	9.548682	8.656833
19	2	9.492707	8.519509
19	3	9.610163	8.514836
20	0	9.429974	8.615514
