core	gpu	HostToDevice	DeviceToHost
0	0	0.008717	0.008873
0	1	0.008695	0.008850
0	2	0.008687	0.008718
0	3	0.008678	0.008690
1	0	0.008712	0.008841
1	1	0.008705	0.008844
1	2	0.008694	0.008709
1	3	0.008685	0.008688
2	0	0.008739	0.008872
2	1	0.008723	0.008877
2	2	0.008711	0.008735
2	3	0.008695	0.008700
3	0	0.008706	0.008871
3	1	0.008717	0.008860
3	2	0.008708	0.008720
3	3	0.008692	0.008709
4	0	0.008719	0.008843
4	1	0.008677	0.008834
4	2	0.008675	0.008705
4	3	0.008660	0.008685
5	0	0.008697	0.008852
5	1	0.008693	0.008852
5	2	0.008693	0.008711
5	3	0.008683	0.008687
6	0	0.008747	0.008884
6	1	0.008710	0.008862
6	2	0.008708	0.008737
6	3	0.008697	0.008706
7	0	0.008717	0.008875
7	1	0.008696	0.008853
7	2	0.008710	0.008728
7	3	0.008678	0.008692
8	0	0.008682	0.008836
8	1	0.008670	0.008829
8	2	0.008676	0.008696
8	3	0.008657	0.008683
9	0	0.008683	0.008841
9	1	0.008682	0.008838
9	2	0.008694	0.008709
9	3	0.008667	0.008684
10	0	0.008730	0.008879
10	1	0.008725	0.008880
10	2	0.008722	0.008749
10	3	0.008707	0.008695
11	0	0.008721	0.008850
11	1	0.008690	0.008853
11	2	0.008698	0.008720
11	3	0.008683	0.008683
12	0	0.008711	0.008823
12	1	0.008673	0.008840
12	2	0.008678	0.008713
12	3	0.008662	0.008688
13	0	0.008699	0.008858
13	1	0.008686	0.008843
13	2	0.008683	0.008703
13	3	0.008666	0.008683
14	0	0.008715	0.008862
14	1	0.008684	0.008862
14	2	0.008713	0.008735
14	3	0.008695	0.008701
15	0	0.008733	0.008866
15	1	0.008698	0.008857
15	2	0.008697	0.008728
15	3	0.008667	0.008683
16	0	0.006341	0.007045
16	1	0.006345	0.007069
16	2	0.006377	0.006952
16	3	0.006422	0.006930
17	0	0.006316	0.007050
17	1	0.006328	0.007057
17	2	0.006362	0.006947
17	3	0.006380	0.006930
18	0	0.006384	0.007110
18	1	0.006393	0.007116
18	2	0.006413	0.006980
18	3	0.006449	0.006958
19	0	0.006357	0.007087
19	1	0.006361	0.007101
19	2	0.006516	0.007105
19	3	0.006417	0.006963
20	0	0.006340	0.007050
20	1	0.006352	0.007065
20	2	0.006385	0.006946
20	3	0.006406	0.006933
21	0	0.006314	0.007043
21	1	0.006326	0.007052
21	2	0.006360	0.006949
21	3	0.006385	0.006931
22	0	0.006337	0.007117
22	1	0.006344	0.007117
22	2	0.006378	0.006979
22	3	0.006412	0.006958
23	0	0.006353	0.007090
23	1	0.006352	0.007095
23	2	0.006485	0.006970
23	3	0.006417	0.006950
24	0	0.006432	0.007104
24	1	0.006379	0.007099
24	2	0.006405	0.006967
24	3	0.006452	0.006997
25	0	0.006320	0.007210
25	1	0.006332	0.007189
25	2	0.006377	0.006967
25	3	0.006588	0.006945
26	0	0.006370	0.007129
26	1	0.006391	0.007134
26	2	0.006409	0.006995
26	3	0.006438	0.006966
27	0	0.006393	0.007113
27	1	0.006395	0.007130
27	2	0.006438	0.007147
27	3	0.006457	0.006968
28	0	0.006401	0.007100
28	1	0.006387	0.007098
28	2	0.006417	0.006972
28	3	0.006439	0.006974
29	0	0.006372	0.007084
29	1	0.006370	0.007091
29	2	0.006409	0.006973
29	3	0.006425	0.006958
30	0	0.006415	0.007143
30	1	0.006495	0.007156
30	2	0.006468	0.007013
30	3	0.006485	0.006988
31	0	0.006390	0.007114
31	1	0.006389	0.007131
31	2	0.006396	0.006982
31	3	0.006425	0.006959
32	0	0.006313	0.007327
32	1	0.006328	0.007371
32	2	0.006348	0.007293
32	3	0.006384	0.007214
33	0	0.006379	0.007343
33	1	0.006390	0.007378
33	2	0.006422	0.007311
33	3	0.006443	0.007239
34	0	0.006415	0.007380
34	1	0.006427	0.007433
34	2	0.006450	0.007327
34	3	0.006469	0.007276
35	0	0.006398	0.007373
35	1	0.006417	0.007425
35	2	0.006457	0.007438
35	3	0.006469	0.007261
36	0	0.006390	0.007337
36	1	0.006430	0.007383
36	2	0.006446	0.007308
36	3	0.006457	0.007232
37	0	0.006378	0.007346
37	1	0.006403	0.007380
37	2	0.006419	0.007312
37	3	0.006456	0.007240
38	0	0.006421	0.007398
38	1	0.006514	0.007576
38	2	0.006464	0.007337
38	3	0.006476	0.007303
39	0	0.006406	0.007373
39	1	0.006416	0.007421
39	2	0.006450	0.007328
39	3	0.006466	0.007262
40	0	0.006312	0.007330
40	1	0.006317	0.007364
40	2	0.006346	0.007298
40	3	0.006378	0.007229
41	0	0.006384	0.007341
41	1	0.006393	0.007381
41	2	0.006416	0.007312
41	3	0.006449	0.007232
42	0	0.006408	0.007382
42	1	0.006429	0.007430
42	2	0.006454	0.007335
42	3	0.006481	0.007278
43	0	0.006331	0.007364
43	1	0.006344	0.007406
43	2	0.006383	0.007451
43	3	0.006401	0.007227
44	0	0.006385	0.007336
44	1	0.006391	0.007378
44	2	0.006416	0.007305
44	3	0.006440	0.007223
45	0	0.006366	0.007346
45	1	0.006400	0.007375
45	2	0.006419	0.007308
45	3	0.006440	0.007231
46	0	0.006409	0.007386
46	1	0.006525	0.007431
46	2	0.006447	0.007328
46	3	0.006473	0.007275
47	0	0.006391	0.007371
47	1	0.006411	0.007416
47	2	0.006430	0.007322
47	3	0.006458	0.007254
48	0	0.006392	0.007550
48	1	0.006356	0.007548
48	2	0.006376	0.007403
48	3	0.006416	0.007398
49	0	0.006238	0.007527
49	1	0.006250	0.007532
49	2	0.006280	0.007389
49	3	0.006306	0.007343
50	0	0.006357	0.007586
50	1	0.006381	0.007603
50	2	0.006403	0.007462
50	3	0.006432	0.007404
51	0	0.006339	0.007571
51	1	0.006368	0.007606
51	2	0.006474	0.007581
51	3	0.006409	0.007395
52	0	0.006263	0.007591
52	1	0.006265	0.007533
52	2	0.006299	0.007385
52	3	0.006404	0.007363
53	0	0.006239	0.007525
53	1	0.006252	0.007542
53	2	0.006276	0.007395
53	3	0.006322	0.007340
54	0	0.006395	0.007631
54	1	0.006379	0.007599
54	2	0.006397	0.007451
54	3	0.006423	0.007405
55	0	0.006258	0.007552
55	1	0.006272	0.007566
55	2	0.006312	0.007420
55	3	0.006329	0.007363
56	0	0.006336	0.007524
56	1	0.006345	0.007544
56	2	0.006368	0.007400
56	3	0.006422	0.007468
57	0	0.006345	0.007535
57	1	0.006363	0.007550
57	2	0.006383	0.007399
57	3	0.006413	0.007360
58	0	0.006279	0.007570
58	1	0.006303	0.007584
58	2	0.006329	0.007446
58	3	0.006423	0.007404
59	0	0.006252	0.007549
59	1	0.006285	0.007567
59	2	0.006307	0.007415
59	3	0.006324	0.007362
60	0	0.006369	0.007542
60	1	0.006342	0.007549
60	2	0.006362	0.007389
60	3	0.006387	0.007346
61	0	0.006345	0.007530
61	1	0.006354	0.007541
61	2	0.006378	0.007394
61	3	0.006405	0.007360
62	0	0.006290	0.007665
62	1	0.006300	0.007577
62	2	0.006325	0.007433
62	3	0.006357	0.007374
63	0	0.006250	0.007548
63	1	0.006279	0.007560
63	2	0.006305	0.007421
63	3	0.006339	0.007370
64	0	0.007059	0.011957
64	1	0.007076	0.012067
64	2	0.007092	0.010818
64	3	0.007133	0.010717
65	0	0.007234	0.011991
65	1	0.007250	0.012056
65	2	0.007236	0.010894
65	3	0.007299	0.010732
66	0	0.007212	0.011978
66	1	0.007225	0.012100
66	2	0.007231	0.011035
66	3	0.007276	0.010840
67	0	0.007217	0.012015
67	1	0.007231	0.012078
67	2	0.007230	0.010843
67	3	0.007284	0.010757
68	0	0.007216	0.011924
68	1	0.007222	0.012068
68	2	0.007232	0.010834
68	3	0.007277	0.010731
69	0	0.007235	0.011945
69	1	0.007253	0.012054
69	2	0.007242	0.010840
69	3	0.007299	0.010733
70	0	0.007060	0.011959
70	1	0.007080	0.012077
70	2	0.007082	0.010848
70	3	0.007134	0.010732
71	0	0.007227	0.011974
71	1	0.007241	0.012079
71	2	0.007239	0.010845
71	3	0.007301	0.010736
72	0	0.007056	0.011925
72	1	0.007074	0.012092
72	2	0.007077	0.010847
72	3	0.007131	0.010766
73	0	0.007233	0.011938
73	1	0.007245	0.012054
73	2	0.007240	0.010888
73	3	0.007251	0.010747
74	0	0.007216	0.011997
74	1	0.007227	0.012147
74	2	0.007235	0.010948
74	3	0.007282	0.010803
75	0	0.007067	0.012035
75	1	0.007077	0.012089
75	2	0.007076	0.010877
75	3	0.007137	0.010719
76	0	0.007226	0.011918
76	1	0.007217	0.012081
76	2	0.007240	0.010876
76	3	0.007268	0.010767
77	0	0.007080	0.011977
77	1	0.007101	0.012090
77	2	0.007095	0.010839
77	3	0.007152	0.010718
78	0	0.007221	0.011976
78	1	0.007225	0.012089
78	2	0.007235	0.010886
78	3	0.007277	0.010753
79	0	0.007066	0.011959
79	1	0.007245	0.012078
79	2	0.007230	0.010849
79	3	0.007304	0.010738
80	0	0.007201	0.012101
80	1	0.007211	0.012189
80	2	0.007206	0.011049
80	3	0.007245	0.010806
81	0	0.007385	0.012131
81	1	0.007394	0.012215
81	2	0.007378	0.011066
81	3	0.007431	0.010829
82	0	0.007207	0.012141
82	1	0.007221	0.012258
82	2	0.007208	0.011085
82	3	0.007252	0.010877
83	0	0.007374	0.012168
83	1	0.007391	0.012230
83	2	0.007375	0.011159
83	3	0.007424	0.010859
84	0	0.007354	0.012146
84	1	0.007204	0.012189
84	2	0.007197	0.011130
84	3	0.007245	0.010846
85	0	0.007383	0.012197
85	1	0.007396	0.012255
85	2	0.007378	0.011110
85	3	0.007426	0.010846
86	0	0.007367	0.012154
86	1	0.007381	0.012297
86	2	0.007390	0.011123
86	3	0.007410	0.010898
87	0	0.007377	0.012147
87	1	0.007390	0.012323
87	2	0.007375	0.011108
87	3	0.007422	0.010904
88	0	0.007353	0.012156
88	1	0.007366	0.012249
88	2	0.007416	0.011071
88	3	0.007400	0.010835
89	0	0.007380	0.012187
89	1	0.007396	0.012236
89	2	0.007376	0.011108
89	3	0.007423	0.010884
90	0	0.007368	0.012186
90	1	0.007377	0.012308
90	2	0.007377	0.011154
90	3	0.007412	0.010907
91	0	0.007380	0.012161
91	1	0.007391	0.012235
91	2	0.007374	0.011157
91	3	0.007422	0.010860
92	0	0.007194	0.012143
92	1	0.007206	0.012256
92	2	0.007328	0.011088
92	3	0.007239	0.010864
93	0	0.007382	0.012162
93	1	0.007398	0.012241
93	2	0.007382	0.011084
93	3	0.007427	0.010837
94	0	0.007371	0.012169
94	1	0.007389	0.012258
94	2	0.007373	0.011102
94	3	0.007413	0.010866
95	0	0.007377	0.012145
95	1	0.007395	0.012235
95	2	0.007375	0.011063
95	3	0.007424	0.010832
96	0	0.007118	0.011706
96	1	0.007093	0.011834
96	2	0.007079	0.010559
96	3	0.007115	0.010374
97	0	0.007102	0.011710
97	1	0.007114	0.011844
97	2	0.007100	0.010559
97	3	0.007144	0.010366
98	0	0.007077	0.011837
98	1	0.007092	0.011904
98	2	0.007196	0.010670
98	3	0.007124	0.010422
99	0	0.006944	0.011744
99	1	0.006960	0.011874
99	2	0.006943	0.010580
99	3	0.006988	0.010390
100	0	0.006958	0.011705
100	1	0.006945	0.011883
100	2	0.006949	0.010604
100	3	0.006979	0.010362
101	0	0.007103	0.011710
101	1	0.007117	0.011840
101	2	0.007106	0.010560
101	3	0.007146	0.010367
102	0	0.006935	0.011729
102	1	0.006952	0.011865
102	2	0.006979	0.010599
102	3	0.006989	0.010374
103	0	0.006935	0.011807
103	1	0.006950	0.011946
103	2	0.006939	0.010613
103	3	0.006983	0.010463
104	0	0.007101	0.011734
104	1	0.007081	0.011840
104	2	0.007093	0.010600
104	3	0.007113	0.010401
105	0	0.006949	0.011720
105	1	0.006966	0.011849
